,Location,Price,Area
797,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,7m2
798,"15 Mạc Thiên Tích, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",3 Triệu 800K ₫ / Tháng,30m2
799,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,5m2
800,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
801,d38 an thượng 34,4 Triệu ₫ / Tháng,35m2
802,d38 an thượng 34,4 Triệu ₫ / Tháng,35m2
803,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,25m2
804,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,0m2
805,"Đường Trần Hưng Đạo, An Hải, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam",7 Triệu ₫ / Tháng,54m2
806,"K318/H20/4 Núi Thành, Hải Châu, TP Đà Nẵng",1 Triệu 300K ₫ / Tháng,16m2
807,"60 Phan Tôn, phường Mỹ An, quận Ngũ Hành Sơn, Đà Nẵng, Việt Nam",4 Triệu ₫ / Tháng,30m2
808,"49 Ngô Thế Lân, Hòa An, Cẩm Lệ, Đà Nẵng, Việt Nam",400000 ₫ / Tháng,15m2
809,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,6m2
810,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",1 Triệu 800K ₫ / Tháng,20m2
811,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,8m2
812,"41 Đường Hóa Mỹ, Khuê Trung, Cẩm Lệ, Đà Nẵng, Việt Nam",1 Triệu 900K ₫ / Tháng,18m2
813,"41 Đường Hóa Mỹ, Khuê Trung, Cẩm Lệ, Đà Nẵng, Việt Nam",1 Triệu 900K ₫ / Tháng,18m2
814,"41 Đường Hóa Mỹ, Khuê Trung, Cẩm Lệ, Đà Nẵng, Việt Nam",1 Triệu 900K ₫ / Tháng,20m2
815,"96/17 Thi Sách, Hòa Thuận Tây, Hải Châu District, Da Nang, Vietnam",2 Triệu 700K ₫ / Tháng,30m2
816,"41 Đường Hóa Mỹ, Khuê Trung, Cẩm Lệ, Đà Nẵng, Việt Nam",1 Triệu 900K ₫ / Tháng,20m2
817,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,6m2
818,"41 Đường Hóa Mỹ, Khuê Trung, Cẩm Lệ, Đà Nẵng, Việt Nam",1 Triệu 900K ₫ / Tháng,18m2
819,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,5m2
820,"31/28 Đường Nguyễn Quý Yêm, Phường An Lạc, Quận Bình Tân, HCM",2 Triệu 300K ₫ / Tháng,18m2
821,K105/20 Nguyễn Tri Phương,1 Triệu 300K ₫ / Tháng,12m2
822,"Đường Trần Hưng Đạo, An Hải, An Hải Tây, Sơn Trà, Đà Nẵng, Việt Nam",8 Triệu ₫ / Tháng,70m2
823,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,7m2
824,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",1 Triệu 800K ₫ / Tháng,20m2
825,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,6m2
826,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
827,"41 Đường Hóa Mỹ, Khuê Trung, Cẩm Lệ, Đà Nẵng, Việt Nam",2 Triệu 500K ₫ / Tháng,20m2
828,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,20m2
829,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,6m2
830,"41 Đường Hóa Mỹ, Khuê Trung, Cẩm Lệ, Đà Nẵng, Việt Nam",2 Triệu 500K ₫ / Tháng,25m2
831,Đường Lê Hy Cát,1 Triệu 700K ₫ / Tháng,20m2
832,"Đào Duy Anh, Q. Thanh Khê, Đà Nẵng (Khu Nguyễn Văn Linh – Lê Đình Lý).",5 Triệu ₫ / Tháng,80m2
833,245/54/1 Nguyễn Công Hoan,1 Triệu ₫ / Tháng,16m2
834,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",1 Triệu 800K ₫ / Tháng,20m2
835,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,7m2
836,"502 Đường 2 Tháng 9, Hòa Cường, Hòa Cường Nam, Hải Châu, Đà Nẵng, Việt Nam",1 Triệu ₫ / Tháng,18m2
837,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,5m2
838,"41 Đường Hóa Mỹ, Khuê Trung, Cẩm Lệ, Đà Nẵng, Việt Nam",2 Triệu 500K ₫ / Tháng,20m2
839,"41 Đường Hóa Mỹ, Khuê Trung, Cẩm Lệ, Đà Nẵng, Việt Nam",2 Triệu 500K ₫ / Tháng,25m2
840,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,7m2
841,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,6m2
842,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",1 Triệu 800K ₫ / Tháng,20m2
843,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,5m2
844,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",2 Triệu 500K ₫ / Tháng,22m2
845,K34/H14/ 02 Thi Sách,3 Triệu ₫ / Tháng,18m2
846,"K35/22 thi sách, phường hoà thuận tây",3 Triệu ₫ / Tháng,18m2
847,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",1 Triệu 800K ₫ / Tháng,20m2
848,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,6m2
849,"35 An Thượng 18, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",25 Triệu ₫ / Tháng,50m2
850,"35 An Thượng 18, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",25 Triệu ₫ / Tháng,50m2
851,"41 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",2 Triệu 500K ₫ / Tháng,22m2
852,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,5m2
853,"186/3 Đỗ Bá, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 500K ₫ / Tháng,12m2
854,k89 đường Bà huyện Thanh Quan,3 Triệu 500K ₫ / Tháng,30m2
855,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,5m2
856,"41 Đường Hóa Mỹ, Khuê Trung, Cẩm Lệ, Đà Nẵng, Việt Nam",2 Triệu 500K ₫ / Tháng,25m2
857,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,6m2
858,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",0 ₫ / Tháng,0m2
859,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,5m2
860,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,7m2
861,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,5m2
862,"41 Đường Hóa Mỹ, Khuê Trung, Cẩm Lệ, Đà Nẵng, Việt Nam",2 Triệu 500K ₫ / Tháng,25m2
863,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,6m2
864,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,6m2
865,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,8m2
866,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,6m2
867,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,6m2
868,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,6m2
869,"Bùi Công Trừng, Hòa Xuân, Cẩm Lệ, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,40m2
870,"391/17 Nguyễn Văn Linh, Thanh Khê, Đà Nẵng, Việt Nam",2 Triệu 800K ₫ / Tháng,14m2
871,"96/17 Thi Sách, Hòa Thuận Tây, Hải Châu District, Da Nang, Vietnam",2 Triệu 800K ₫ / Tháng,30m2
872,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,6m2
873,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,8m2
874,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",0 ₫ / Tháng,7m2
875,"1041 Nguyễn Tất Thành, Thanh Khê, Đà Nẵng, Việt Nam",1 Triệu 500K ₫ / Tháng,18m2
876,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,5m2
877,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,6m2
878,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,8m2
879,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,8m2
880,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",0 ₫ / Tháng,0m2
881,"Lê Thanh Nghị, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",6 Triệu ₫ / Tháng,50m2
882,Nguyễn Thi,3 Triệu 500K ₫ / Tháng,25m2
883,"Ngô Quyền, An Hải, An Hải Bắc, Sơn Trà, Đà Nẵng, Việt Nam",5 Triệu ₫ / Tháng,50m2
884,"Huy Cận, Hòa Cường, Hòa Cường Nam, Hải Châu, Đà Nẵng, Việt Nam",5 Triệu 500K ₫ / Tháng,40m2
885,Lê Văn Hưu,4 Triệu 500K ₫ / Tháng,45m2
886,"12/9 Lý Thường Kiệt, Thạch Thang, Hải Châu District, Da Nang, Vietnam",2 Triệu 300K ₫ / Tháng,20m2
887,K420/31 Lê Văn Hiến,2 Triệu 200K ₫ / Tháng,20m2
888,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,9m2
889,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,8m2
890,K78/h02/02,3 Triệu ₫ / Tháng,25m2
891,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 500K ₫ / Tháng,10m2
892,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 500K ₫ / Tháng,8m2
893,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 500K ₫ / Tháng,10m2
894,K78/H02/02,3 Triệu ₫ / Tháng,25m2
895,K78/H02/02,3 Triệu ₫ / Tháng,25m2
896,"Lê Văn Hiến, Hoa Hai, Ngũ Hành Sơn, Da Nang, Vietnam",2 Triệu 500K ₫ / Tháng,0m2
897,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 500K ₫ / Tháng,10m2
898,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 500K ₫ / Tháng,8m2
899,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 500K ₫ / Tháng,8m2
900,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 500K ₫ / Tháng,8m2
901,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 500K ₫ / Tháng,7m2
902,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",15 Triệu ₫ / Tháng,0m2
903,"Đào Duy Anh, Q. Thanh Khê, Đà Nẵng (Khu Nguyễn Văn Linh – Lê Đình Lý).",2 Triệu ₫ / Tháng,50m2
904,"100 Đường Hoài Thanh, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 500K ₫ / Tháng,6m2
905,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
906,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
907,K131 H37/52,1 Triệu 800K ₫ / Tháng,20m2
908,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
909,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
910,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
911,07 Phạm Thế Hiển,2 Triệu 200K ₫ / Tháng,20m2
912,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
913,07 Phạm Thế Hiển,2 Triệu 200K ₫ / Tháng,21m2
914,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
915,07 Phạm thế hiển,0 ₫ / Tháng,0m2
916,07 Phạm Thế Hiển,2 Triệu 200K ₫ / Tháng,20m2
917,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 ₫ / Tháng,17m2
918,07 phạm thế hiển,2 Triệu 200K ₫ / Tháng,18m2
919,07 Phạm Thế hiển,2 Triệu 200K ₫ / Tháng,18m2
920,07 Phạm Thế Hiển,2 Triệu 200K ₫ / Tháng,20m2
921,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,17m2
922,07 Phạm thế hiển,2 Triệu 200K ₫ / Tháng,18m2
923,07 phạm thế hiển,2 Triệu 200K ₫ / Tháng,18m2
924,"25 Lương Trúc Đàm, Hòa Minh, Liên Chiểu, Đà Nẵng, Việt Nam",2 Triệu 800K ₫ / Tháng,25m2
925,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
926,07 Phạm Thế Hiển,2 Triệu 200K ₫ / Tháng,20m2
927,07 phạm thế hiển,2 Triệu 200K ₫ / Tháng,20m2
928,"07 phạm thế hiển, Khuê Trung, Cẩm Lệ, Đà Nẵng",2 Triệu 200K ₫ / Tháng,18m2
929,07 phạm thế hiển,2 Triệu 200K ₫ / Tháng,18m2
930,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,17m2
931,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,17m2
932,07 phạm thế hiển,2 Triệu 200K ₫ / Tháng,18m2
933,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,17m2
934,"07 phạm thế hiển, Khuê trung, cẩm lệ, Đà Nẵng",2 Triệu 200K ₫ / Tháng,18m2
935,07 phạm thế hiển,2 Triệu 200K ₫ / Tháng,18m2
936,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,17m2
937,"07 phạm thế hiển, Khuê Trung, Cẩm Lệ, Đà Nẵng",2 Triệu 200K ₫ / Tháng,18m2
938,"59/5 Lê Hồng Phong, Phước Ninh, Hải Châu, Đà Nẵng, Việt Nam",5 Triệu ₫ / Tháng,80m2
939,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
940,"35 An Thượng 29, My An, Ngũ Hành Sơn, Da Nang, Vietnam",3 Triệu 500K ₫ / Tháng,25m2
941,"07 phạm thế hiển, khuê trung, cẩm lệ, đà nẵng",2 Triệu ₫ / Tháng,18m2
942,"Phan Văn Định, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng, Việt Nam",1 Triệu 300K ₫ / Tháng,18m2
943,"178 Thái Thị Bôi, Thanh Khê, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,20m2
944,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
945,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
946,"Lê Văn Hiến, Khuê Mỹ, Ngũ Hành Sơn, Da Nang, Vietnam",2 Triệu 500K ₫ / Tháng,20m2
947,"Lê Văn Hiến, Khuê Mỹ, Ngũ Hành Sơn, Da Nang, Vietnam",2 Triệu 500K ₫ / Tháng,20m2
948,"Lô 35 An thượng 29, Mỹ An. Ngũ Hành Sơn, Đà Nẵng",3 Triệu 500K ₫ / Tháng,25m2
949,"96/17 Thi Sách, Hòa Thuận Tây, Hải Châu District, Da Nang, Vietnam",3 Triệu ₫ / Tháng,36m2
950,220/3 Điện Biên Phủ,2 Triệu ₫ / Tháng,25m2
951,"21 Mân Quang 8, Mân Thái, Sơn Trà, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,50m2
952,"303 Tô Hiệu, Hòa Minh, Liên Chiểu, Đà Nẵng, Việt Nam",1 Triệu 800K ₫ / Tháng,25m2
953,07 phạm thế hiển,2 Triệu ₫ / Tháng,18m2
954,"25 Lương Trúc Đàm, Hòa Minh, Liên Chiểu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
955,"07 phạm thế hiển, khuê trung, cẩm lệ, đà nẵng",2 Triệu 200K ₫ / Tháng,17m2
956,"25 Lương Trúc Đàm, Hòa Minh, Liên Chiểu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,17m2
957,K420/45 Lê Văn Hiến,2 Triệu 500K ₫ / Tháng,20m2
958,"25 Lương Trúc Đàm, Hòa Minh, Liên Chiểu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,17m2
959,"25 Lương Trúc Đàm, Hòa Minh, Liên Chiểu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,17m2
960,"Đào Duy Anh, Thạc Gián, Thanh Khê, Đà Nẵng",2 Triệu ₫ / Tháng,50m2
961,"07 phạm thế hiển, khuê trung, cẩm lệ, Đà Nẵng",2 Triệu 200K ₫ / Tháng,17m2
962,07 phạm thế hiển,2 Triệu 200K ₫ / Tháng,19m2
963,07 phạm Thế Hiển,2 Triệu 200K ₫ / Tháng,20m2
964,"Đường 2 Tháng 9, Hòa Cường, Hòa Cường Nam, Hải Châu District, Da Nang, Vietnam",5 Triệu ₫ / Tháng,30m2
965,"07 phạm thế hiển, khuê trung, Cẩm Lệ, Đà Nẵng",2 Triệu ₫ / Tháng,17m2
966,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,17m2
967,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",200000 ₫ / Tháng,18m2
968,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,17m2
969,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,20m2
970,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,17m2
971,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,17m2
972,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,19m2
973,"27, Đường Lê Văn An, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1 Triệu 500K ₫ / Tháng,25m2
974,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,17m2
975,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
976,Kiet487cachmang thang tam,500000 ₫ / Tháng,20m2
977,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,20m2
978,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,17m2
979,"Nguyễn Hữu Thọ, Khuê Trung, Cẩm Lệ District, Da Nang, Vietnam",2 Triệu 300K ₫ / Tháng,18m2
980,20 Phan Thuc Duyen Street,1 Triệu 200K ₫ / Tháng,7654m2
981,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,20m2
982,"Nguyễn Hữu Thọ, Khuê Trung, Cẩm Lệ District, Da Nang, Vietnam",2 Triệu 300K ₫ / Tháng,18m2
983,K131H30/25 Lý Thái Tổ,1 Triệu 700K ₫ / Tháng,20m2
984,"Nguyễn Hữu Thọ, Khuê Trung, Cẩm Lệ District, Da Nang, Vietnam",2 Triệu 300K ₫ / Tháng,20m2
985,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
986,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
987,"56 Ngô Thị Liễu, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,18m2
988,92 Đinh Tiên Hoàng Đà Nẵng,2 Triệu 500K ₫ / Tháng,30m2
989,kiệt 186 phạm như xương,1 Triệu 900K ₫ / Tháng,24m2
990,"428 Đường Tôn Đản, Hòa An, Cẩm Lệ, Đà Nẵng, Việt Nam",1 Triệu 500K ₫ / Tháng,24m2
991,66 Lê Văn Hiến,1 Triệu 900K ₫ / Tháng,17m2
992,"41 Đường Hóa Mỹ, Khuê Trung, Cẩm Lệ, Đà Nẵng, Việt Nam",1 Triệu 900K ₫ / Tháng,17m2
993,"Trần Tấn Mới, Hòa Thuận Tây, Hải Châu District, Da Nang, Vietnam",2100 ₫ / Tháng,20m2
994,"41 Đường Hóa Mỹ, Khuê Trung, Cẩm Lệ, Đà Nẵng, Việt Nam",1 Triệu 900K ₫ / Tháng,17m2
995,"Chế Lan Viên, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",2 Triệu ₫ / Tháng,50m2
996,"25 Lương Trúc Đàm, Hòa Minh, Liên Chiểu, Đà Nẵng, Việt Nam",2 Triệu 200K ₫ / Tháng,19m2
997,Đà Nẵng,2 tỉ 250 Tr ₫ / Tháng,90m2
998,"Trần Văn Thành, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",1 Triệu 500K ₫ / Tháng,15m2
999,"14 Lương Trúc Đàm, Hòa Minh, Liên Chiểu, Đà Nẵng, Việt Nam",2 Triệu 200K ₫ / Tháng,19m2
1000,"25 Lương Trúc Đàm, Hòa Minh, Liên Chiểu, Đà Nẵng, Việt Nam",2 Triệu 200K ₫ / Tháng,18m2
1001,K28/18 phan tứ,0 ₫ / Tháng,0m2
1002,"161 Lý Triện, Thanh Khê District, Da Nang, Vietnam",2 Triệu 800K ₫ / Tháng,20m2
1003,"25 Lương Trúc Đàm, Hòa Minh, Liên Chiểu, Đà Nẵng, Việt Nam",2 Triệu 200K ₫ / Tháng,18m2
1004,"25 Lương Trúc Đàm, Hòa Minh, Liên Chiểu, Đà Nẵng, Việt Nam",2 Triệu 200K ₫ / Tháng,18m2
1005,"25 Lương Trúc Đàm, Hòa Minh, Liên Chiểu, Đà Nẵng, Việt Nam",2 Triệu 200K ₫ / Tháng,18m2
