,Location,Price,Area
204,"Cho thuê phòng trọ đường Thi Sách, Hòa Thuận Tây, Hải Châu, Đà Nẵng","2,5 triệu",20m2 m2
205,"Cho thuê phòng trọ đường Trường Chinh, Hoà An, Cẩm Lệ, Đà Nẵng","1,5 triệu",18 m2
206,"Cho thuê phòng trọ đường Trần Duy Chiến, Mân Thái, Sơn Trà, Đà Nẵng",2 triệu,25 m2
207,"Cho thuê phòng trọ đường Trưng Nữ Vương, Hoà Thuận Tây, Hải Châu, Đà Nẵng","2,8 triệu",20 m2
208,"Cho thuê phòng trọ đường Hoàng Sâm, Hòa Xuân, Cẩm Lệ, Đà Nẵng","1,5 triệu",30 m2
209,"Cho thuê phòng trọ đường An Hải 5, An Hải Bắc, Sơn Trà, Đà Nẵng","1,5 triệu",18m2 m2
210,"Cho thuê phòng trọ đường Lê Độ, Chính Gián, Thanh Khê, Đà Nẵng","2,5 triệu",KXĐ
211,"Cho thuê phòng trọ đường Hoàng Diệu, Phước Ninh, Hải Châu, Đà Nẵng",2 triệu,18 m2
212,"Cho thuê phòng trọ đường Tô Hiến Thành, Phước Mỹ, Sơn Trà, Đà Nẵng",2 triệu,20m2 m2
213,"Cho thuê phòng trọ đường Trần Huy Liệu, Khuê Trung, Cẩm Lệ, Đà Nẵng",5 triệu,23 m2
214,"Cho thuê phòng trọ đường Hoàng Diệu, Phước Ninh, Hải Châu, Đà Nẵng","2,5 triệu",22m2 m2
215,"Cho thuê phòng trọ đường Đồng Kè, Hoà Khánh Bắc, Liên Chiểu, Đà Nẵng.","1,5 triệu",KXĐ
216,"Cho thuê phòng trọ đường Duy Tân, Hoà Thuận Nam, Hải Châu, Đà Nẵng","2,2 triệu",20 m2
217,"Cho thuê phòng trọ đường Nguyễn Thị Cận, Hoà An, Cẩm Lệ, Đà Nẵng","1,7 triệu",KXĐ
218,"Cho thue phòng trọ đường Hoàng Diệu, Phước Ninh, Hải Châu, Đà Nẵng","2,5 triệu",25m2 m2
219,"Cho thuê phòng trọ đường Tôn Đức Thắng, Hoà Minh, Liên Chiểu, Đà Nẵng",2 triệu,KXĐ
220,"Cho thuê phòng trọ đường Nguyễn Thiện Kế, An Hải Đông, Sơn Trà, Đà Nẵng.","3,5 triệu",30 m2
221,"Cho thuê phòng trọ đường Phạm Như Xương, Liên Chiểu, Đà Nẵng","1,1 triệu",22m2 m2
222,"Cho thuê phòng trọ k34/9 Hoàng Sĩ Khải, An Hải Bắc, Sơn Trà, Đà Nẵng.",3 triệu,25 m2
223,"Cho Thuê Phòng Trọ Đường Đinh Công Trứ, Sơn Trà, Đà Nẵng.",3 triệu,60 m2
224,"Cho thuê phòng trọ đường Bàu Trảng 7, Thanh Khê, Đà Nẵng.","1,5 triệu",KXĐ
225,"Cho thuê phòng trọ đường Hoàng Văn Thái, Liên Chiểu, Đà Nẵng.","1,5 triệu",KXĐ
226,"Cho thuê phòng trọ đường Lý Thái Tông, Thanh Khê Tây, Liên Chiểu, Đà Nẵng","2,5 triệu",25 m2
227,"Cho thuê phòng trọ đường Trịnh Lỗi, Khuê Mỹ, Ngũ Hành Sơn","2,5 triệu",20 m2
228,"Cho thuê phòng trọ đường Lê Sát, Hòa Cường Nam, Hải Châu, Đà Nẵng",2 triệu,KXĐ
229,"Cho thuê phòng trọ đường Bàu Hạc 5, Vĩnh Trung, Thanh Khê, Đà Nẵng","3,5 triệu",20 m2
230,"Cho thuê phòng trọ đường Châu Văn Liêm, Thuận Phước, Hải Châu, Đà Nẵng",3 triệu,KXĐ
231,"Cho thuê phòng trọ 634/53/4 Trưng Nữ Vương, Hoà Thuận Tây, Hải Châu, Đà Nẵng.",2 triệu,32 m2
232,"Cho thuê phòng trọ đường Nguyễn Tạo, Hoà Quý, Ngũ Hành Sơn, Đà Nẵng.",2 triệu,30 m2
233,"Cho thuê phòng trọ đường An Dương Vương, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng.","1,5 triệu",30 m2
234,"Cho thuê phòng trọ đường Dũng Sĩ Thanh Khê, Thanh Khê Tây, Thanh Khê,  Đà Nẵng.","2,5 triệu",22 m2
235,"Cho thuê phòng trọ đường Nguyễn Chích, Hòa Minh, Liên Chiểu, Đà Nẵng","2,5 triệu",KXĐ
236,"Cho thuê phòng trọ đường Hoàng Diệu, Bình Thuận, Hải Châu, Đà Nẵng.",4 triệu,KXĐ
237,"Cho thuê phòng trọ đường Thi Sách, Hòa Thuận Tây, Hải Châu, Đà Nẵng","1,5 triệu",25 m2
238,"Cho thuê phòng trọ đường Lê Hiến Mai, Hoà Minh, Liên Chiểu, Đà Nẵng.",2 triệu,25 m2
239,"Cho thuê phòng trọ đường Tôn Đức Thắng, Hòa Minh, Liên Chiểu, Đà Nẵng",Thoả thuận,KXĐ
240,"Cho thuê phòng trọ đường Nguyễn Sinh Sắc, Hòa Minh, Liên Chiểu, Đà Nẵng","1,7 triệu",50 m2
241,"Cho thuê phòng trọ đường Hoá Quê Trung 1, Hòa Cường Bắc, Hải Châu, Đà Nẵng","2,3 triệu",20 m2
242,"Cho thuê phòng trọ đường Bùi Giáng, Hòa An, Cẩm Lệ, Đà Nẵng","1,7 triệu",KXĐ
243,"Cho thuê phòng trọ đường Tự Đức, Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng","1,2 triệu",KXĐ
244,"Cho thuê phòng trọ đường Lý Thái Tông, Hòa Minh, Liên Chiểu, Đà Nẵng",2 triệu,25 m2
245,"Cho thuê phòng trọ đường Nguyễn Công Hoan, Hòa An, Cẩm Lệ, Đà Nẵng","1,3 triệu",KXĐ
246,"Cho thuê phòng trọ gần đường Thái Văn Lung, Hoà Xuân, Cẩm Lệ, Đà Nẵng","2,5 triệu",22  m2
247,"Cho thuê phòng trọ đường Thạch Lam, Phước Mỹ, Sơn Trà, Đà Nẵng",2 triệu,KXĐ
248,"Cho thuê phòng trọ đường Trần Cao Vân, Tam Thuận, Thanh Khê, Đà Nẵng.",3 triệu,30 m2
249,"Cho thuê phòng trọ đường Phạm Tuấn Tài, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",3 triệu,30m2 m2
250,"Cho thuê phòng trọ đường Nguyễn Đình Chiểu, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng","2,5 triệu",KXĐ
251,"Cho thuê phòng trọ đường Nguyễn Hữu Thọ, Hòa Thuận Nam, Hải Châu, Đà Nẵng","1,5 triệu",15 m2
252,"Cho thuê phòng trọ đường Gò Nảy 5, Hòa Minh, Liên Chiểu, Đà Nẵng","1,8 triệu",KXĐ
253,"Cho thuê phòng trọ đường Hải Hồ, Thanh Bình, Hải Châu, Đà Nẵng","3,5 triệu",30 m2
254,"Cho thuê phòng trọ đường Bùi Công Trừng, Hòa Xuân, Cẩm Lệ, Đà Nẵng",2 triệu,KXĐ
255,"Cho thuê phòng trọ đường Hòa Minh 3, Hòa Minh, Liên chiểu, Đà Nẵng",4 triệu,72m2 m2
256,"Cho thuê phòng trọ đường Lê Duẩn, Thạch Thang, Hải Châu, Đà Nẵng",2 triệu,21 m2
257,"Cho thuê phòng trọ tại đường Phú Xuân 2, Hòa Minh, Liên Chiểu, Đà Nẵng",3 triệu,KXĐ
258,"Cho thuê phòng trọ đường Trung Hoà 1, Hoà Quý, Ngũ Hành Sơn, Đà Nẵng","1,5 triệu",KXĐ
259,"Cho thuê phòng trọ đường Hải Phòng, Tân Chính, Thanh Khê, Đà Nẵng",2 triệu,KXĐ
260,"Cho thuê phòng trọ đường Chơn Tâm 6, Hoà Khánh Nam, Liên Chiểu, Đà Nẵng",2 triệu,30  m2
261,"Cho thuê phòng trọ đường Nguyễn Đình Tứ, Hòa An, Cẩm Lệ, Đà Nẵng","2,5 triệu",KXĐ
262,"Cho thuê phòng trọ đường Phước Lý 10, Hoà Minh, Liên Chiểu, Đà Nẵng.",2 triệu,KXĐ
263,"Cho thuê phòng trọ đường Phan Anh, Khuê Trung, Cẩm Lệ, Đà Nẵng","1,6 triệu",12 m2
264,"Cho thuê phòng trọ đường Ngũ Hành Sơn, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng","1,5 triệu",KXĐ
265,"Cho thuê phòng trọ đường Tôn Đản, Hòa Phát, Cẩm Lệ, Đà Nẵng","1,8 triệu",22 m2
266,"Cho thuê phòng trọ đường Nguyễn Như Hạnh, Hòa Minh, Liên Chiểu, Đà Nẵng","1,5 triệu",KXĐ
267,"Cho thuê phòng trọ đường Duy Tân, Hòa Thuận Tây, Hải Châu, Đà Nẵng",2 triệu,KXĐ
268,"Cho thuê phòng trọ đường Huyền Trân Công Chúa, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng",2 triệu,18 m2
269,"Cho thuê phòng trọ đường Trần Đức Thảo, Hòa Cường Nam, Hải Châu, Đà Nẵng","2,9 triệu",25 m2
270,"Cho thuê phòng trọ đường Khuê Mỹ Đông 7, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",2 triệu,20 m2
271,"Cho thuê phòng trọ đường Lê Hiến Mai, Hòa Minh, Liên Chiểu, Đà Nẵng","1,7 triệu",17 m2
272,"Cho thuê phòng trọ đường Đặng Thái Thân, Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",2 triệu,KXĐ
273,"Cho thuê phòng trọ đường Ngô Quyền, Mân Thái, Sơn Trà, Đà Nẵng","2,3 triệu",30 m2
274,"Cho thuê phòng trọ đường Phạm Thiều, Phước Mỹ, Sơn Trà, Đà Nẵng","3,5 triệu",35 m2
275,"Cho thuê phòng trọ đường Cầm Bá Thước, Hoà Cường Bắc, Hải Châu, Đà Nẵng",Thoả thuận,22 m2
276,"Cho thuê phòng trọ đường Hóa Mỹ, Khuê Trung, Cảm Lệ, Đà Nẵng","1,9 triệu",KXĐ
277,"Cho thuê phòng trọ đường Tôn Đức Thắng, Hòa Minh, Liên Chiểu, Đà Nẵng","1,3 triệu",KXĐ
278,"Cho thuê căn hộ đường Mỹ An 17, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng","2,7 triệu",KXĐ
279,"Cho thuê phòng trọ đường Thân Công Tài, Hòa An, Cẩm Lệ, Đà Nẵng","1,6 triệu",18 m2
280,"Cho thuê phòng trọ 119 Cách Mạng tháng 8, Hoà Cường Nam, Hải Châu, Đà Nẵng",2 triệu,17 m2
281,"Cho thuê căn hộ đường Chế Lan Viên, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng",2 triệu,KXĐ
282,"Cho thuê căn hộ đường Dũng Sĩ Thanh Khê, Thanh Khê Tây, Thanh Khê, Đà Nẵng","2,5 triệu",KXĐ
283,"Cho thuê phòng trọ đường Hồ Sĩ Dương, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng.","2,4 triệu",KXĐ
284,"Cho thuê phòng trọ đường Lê Văn Hưu, Mỹ An, Ngũ Hành Sơn, Đà Nẵng","2,2 triệu",KXĐ
285,"Cho thuê phòng trọ đường Vũ Miên, Hòa Phước, Hòa Vang, Đà Nẵng","1,5 triệu",25 m2
286,"Cho thuê phòng trọ đường Nguyễn Đình Chiểu, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng","1,8 triệu",KXĐ
287,"Cho thuê phòng trọ đường Phạm Như Xương, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",2 triệu,23 m2
288,"Cho thuê phòng trọ đường Phú Lộc 18, Hòa Minh, Liên Chiểu, Đà Nẵng","2,2 triệu",KXĐ
289,"Cho thuê phòng trọ tại đường 3/2, Thuận Phước, Hải Châu, Đà Nẵng",3 triệu,25 m2
290,"Cho thuê phòng trọ đường Hà Huy Tập, Hòa Khê, Thanh Khê, Đà Nẵng","2,3 triệu",25 m2
291,"Cho thuê phòng trọ đường Phạm Tu, An Hải Bắc, Sơn Trà, Đà Nẵng","2,5 triệu",KXĐ
292,"Cho thuê phòng trọ đường Trần Huy Liệu, Khuê Trung, Cẩm Lệ, Đà Nẵng","1,5 triệu",25 m2
293,"Cho thuê phòng trọ đường Tiểu La, Hòa Cường Bắc, Hải Châu, Đà Nẵng","3,8 triệu",KXĐ
294,"Cho thuê phòng trọ đường Tôn Đức Thắng, Hòa Minh, Liên Chiểu, Đà Nẵng","1,8 triệu",KXĐ
295,"Cho thuê phòng trọ đường Nguyễn Đức Thiệu, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng",2 triệu,KXĐ
296,"Cho thuê phòng trọ tại Lê Cơ, Hòa Cường Bắc, Hải Châu, Đà Nẵng",2 triệu,20 m2
297,"Cho thuê phòng trọ đường Hòa Nam 2, Hòa An, Cẩm Lệ, Đà Nẵng","1,5 triệu",20 m2
298,"Cho thuê phòng trọ đường Cách Mạng tháng 8, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng","1,5 triệu",KXĐ
299,"Cho thuê phòng trọ đường Lê Văn Hiến, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng","1,6 triệu",KXĐ
300,"Cho thuê phòng đường Mỹ An 25, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng","2,5 triệu",KXĐ
301,"Cho thuê phòng trọ tại Cẩm Nam 1, Hòa Xuân, Cẩm Lệ, Đà Nẵng","2,8 triệu",40 m2
302,"Cho thuê phòng trọ đường Nguyễn Hoàng, Bình Hiên, Hải Châu, Đà Nẵng","2,3 triệu",20 m2
303,"Cho thuê phòng trọ đường Đồng Kè, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",2 triệu,18 m2
304,"Cho thuê phòng trọ Dũng Sĩ Thanh Khê, Hòa Minh, Thanh Khê, Đà Nẵng","2,5 triệu",25 m2
305,"Cho thuê phòng trọ tại Tôn Đức Thắng, Hòa Khánh Nam, Liên Chiểu, Đà Nẵng",2 triệu,20 m2
306,"Cho thuê phòng trọ đường Ngô Quyền, Mân Thái, Sơn Trà, Đà Nẵng","2,3 triệu",35 m2
307,"Cho thuê phòng trọ đường Trần Huy Liệu, Khuê Trung, Cẩm Lệ, Đà Nẵng",2 triệu,24 m2
308,"Cho thuê phòng trọ tại Hà Huy Tập, An Khê, Thanh Khê, Đà Nẵng","2,5 triệu",25 m2
309,"Cho thuê phòng trọ Lý Thái Tổ, Vĩnh Trung, Thanh Khê, Đà Nẵng","2,8 triệu",25 m2
310,"Cho thuê phòng trọ đường Tôn Đản, Hòa An, Cẩm Lệ, Đà Nẵng","1,7 triệu",20 m2
311,"Cho thuê trọ đường Xuân Thủy, Khuê Trung, Cẩm Lệ, Đà Nẵng",3 triệu,KXĐ
312,"Cho thuê trọ đường Nguyễn Phước Nguyên, An Khê, Thanh Khê, Đà Nẵng.","2,2 triệu",20 m2
313,"Cho thuê trọ đường Nhơn Hòa, Hòa An, Cẩm Lệ, Đà Nẵng","2,2 triệu",20 m2
314,"Cho thuê phòng trọ đường K20, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng.","2,4 triệu",KXĐ
315,"Cho thuê phòng trọ đường Dũng Sĩ Thanh Khê, Thanh Khê Tây, Thanh Khê, Đà Nẵng","1,4 triệu",KXĐ
316,"Cho thuê phòng trọ đường Quách Thị Trang, Hòa Xuân, Cẩm Lệ, Đà Nẵng","2,2 triệu",22 m2
317,"Cho thuê phòng trọ đường Quách Thị Trang, Hòa Xuân, Cẩm Lệ, Đà Nẵng","2,2 triệu",22 m2
318,"Cho thuê phòng trọ đường Nhơn Hoà 6, Hòa An, Cẩm Lệ, Đà Nẵng.","2,2 triệu",KXĐ
319,"Cho thuê phòng trọ đường Lạc Long Quân, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng","1,8 triệu",25 m2
320,"Cho thuê trọ đường Nguyễn Phước Nguyên, An Khê, Thanh Khê, Đà Nẵng.","1,3 triệu",KXĐ
321,"Cho thuê trọ đường Nguyễn Phước Nguyên, An Khê, Thanh Khê, Đà Nẵng","2,2 triệu",20 m2
322,"Cho thuê phòng trọ đường Núi Thành, Hòa Cường Nam, Hải Châu, Đà Nẵng","1,7 triệu",20 m2
323,"Cho thuê phòng trọ đường Hải Phòng, Tân Chính, Thanh Khê, Đà Nẵng","1,3 triệu",16 m2
324,"Cho thuê phòng trọ đường Điện Biên Phủ, Chính Gián, Thanh Khê, Đà Nẵng.","2,3 triệu",KXĐ
325,"Cho thuê phòng trọ đường Tôn Đản, Hòa An, Cẩm Lệ, Đà Nẵng.","1,7 triệu",KXĐ
326,"Cho thuê phòng trọ đường Chơn Tâm, Hòa Khánh Nam, Liên Chiểu, Đà Nẵng","1,4 triệu",KXĐ
327,"Cho thuê phòng trọ đường Trung Nghĩa, Hòa Minh, Liên Chiểu, Đà Nẵng",2 triệu,KXĐ
328,"Cho thuê phòng trọ đường Mỹ Đa Đông, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng","2,3 triệu",16 m2
329,"Cho tuê phòng trọ đường Mai Lão Bạng, Thanh Bình, Hải Châu, Đà Nẵng.",2 triệu,KXĐ
330,"Cho thuê phòng trọ đường Phan Thị Nể, Hòa Minh, Liên Chiểu, Đà Nẵng","1,6 triệu",KXĐ
331,"Cho thuê phòng trọ đường Lương Thế Vinh, An Hải Đông, Sơn Trà, Đà Nẵng","2,2 triệu",20 m2
332,"Cho thuê phòng trọ đường Lưu Hữu Phước, An Hải Bắc, Sơn Trà, Đà Nẵng","1,7 triệu",18 m2
333,"Cho thuê phòng trọ đường Quách Thị Trang, Hòa Xuân, Cẩm Lệ, Đà Nẵng","2,2 triệu",22 m2
334,"Cho thuê phòng trọ đường 110 Phan Thị Nể, Hòa minh, Liên Chiểu, Đà Nẵng.","1,6 triệu",KXĐ
335,"Cho thue phòng trọ đường Nguyễn Xí, Hòa Minh, Liên Chiểu, Đà Nẵng.","1,5 triệu",KXĐ
336,"Cho thuê phòng trọ đường Nguyễn Sơn, Hòa Cường Nam, Hải Châu, Đà Nẵng.","2,9 triệu",30 m2
337,"Cho thuê phòng trọ đường Phước Lý 14, Hòa Minh, Liên Chiểu, Đà Nẵng.","1,5 triệu",KXĐ
338,"Cho thuê phòng trọ đường Trường Chinh, Hòa Thuận Tây, Hải Châu, Đà Nẵng.","1,5 triệu",18 m2
339,"Cho thuê phòng trọ đường Nguyễn Như Hạnh, Hòa Minh, Liên Chiểu, Đà Nẵng",2 triệu,KXĐ
340,"Cho thuê phòng trọ đường Nhơn Hoà 6, Hòa An, Cẩm Lệ, Đà Nẵng.","1,2 triệu",12 m2
341,"Cho thuê phòng trọ đường Khuê Mỹ Đông 7, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng.",3 triệu,28 m2
342,"Cho thuê phòng trọ đường Trần Văn Dư, Mỹ An, Ngũ Hành Sơn, Đà Nẵng.",2 triệu,KXĐ
343,"Cho thuê phòng trọ đường Phong Bắc, Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng","1,6 triệu",KXĐ
344,"Cho thuê phòng trọ đường Hòa Nam, Hòa An, Cẩm Lệ, Đà Nẵng","2,6 triệu",25 m2
345,"Cho thuê phòng trọ đường Trần Cao Vân, Hòa Thuận Tây, Thanh Khê, Đà Nẵng.",2 triệu,KXĐ
346,"Cho thuê phòng trọ đường Hùng Vương, Vĩnh Trung, Thanh Khê, Đà Nẵng","1,5 triệu",KXĐ
347,"Cho thuê phòng trọ đường Trưng Nữ Vương, Hòa Thuận Tây, Hải Châu, Đà Nẵng",4 triệu,40 m2
348,"Cho thuê phòng trọ đường Phú Lộc, Hòa Minh, Liên Chiểu, Đà Nẵng","2,3 triệu",KXĐ
349,"Cho thuê phòng trọ đường Ỷ Lan Nguyên Phi, Hòa Cường Bắc, Hải Châu, Đà Nẵng.","2,2 triệu",15 m2
350,"Cho thuê phòng trọ đường Âu Cơ, Hòa Khánh Bắc, Liên Chiểu,  Đà Nẵng","2,3 triệu",KXĐ
351,"Cho thuê phòng trọ đường Lê Văn Hiến, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng.",2 triệu,KXĐ
352,"Cho thuê phòng trọ đường Hoàng Diệu, Hòa Cường Bắc, Hải Châu, Đà Nẵng.",2 triệu,KXĐ
353,"Cho thuê phòng trọ đường Hà Văn Trí, Khuê Trung, Cẩm Lệ, Đà Nẵng.",2 triệu,15 m2
354,"Cho thuê phòng trọ đường Nguyễn Thành Hãn, Hòa Thuận Tây,Hải Châu, Đà Nẵng.","2,3 triệu",KXĐ
355,"Cho thuê phòng trọ đường Âu Cơ, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng.","2,3 triệu",KXĐ
356,"Cho thuê phòng trọ đường Trưng Nữ Vương, Hòa Cường Bắc, Hải Châu, Đà Nẵng.","4,5 triệu",40 m2
357,"Cho thuê phòng trọ đường Cù Chính Lan, Hòa Khê, Thanh Khê, Đà Nẵng.","1,6 triệu",KXĐ
358,"Cho thuê phòng trọ đường Ngô Quyền, Thọ Quang, Sơn Trà, Đà Nẵng",2 triệu,KXĐ
359,"Cho thuê phòng trọ đường Cẩm Bắc 9, Hòa Phát, Cẩm Lệ, Đà Nẵng.","2,5 triệu",KXĐ
360,"Cho thuê phòng trọ đường Phạm Cự Lượng, An Hải Đông, Sơn Trà, Đà Nẵng.",1 triệu,KXĐ
361,"Cho thuê phòng trọ đường Núi Thành, Hòa Cường Bắc, Hải Châu, Đà Nẵng","1,5 triệu",15 m2
362,"Cho thuê phòng trọ đường Lê Đình Kỵ, An Hòa, Cẩm Lệ, Đà Nẵng.","1,8 triệu",KXĐ
363,"Cho thuê phòng trọ đường Dương Đình Nghệ, An Hải Bắc, Sơn Trà, Đà Nẵng","2,5 triệu",18 m2
364,"Cho thuê phòng trọ đường Phan Trọng Tuệ, Hòa Cương Nam, Hải Châu, Đà Nẵng","3,5 triệu",KXĐ
365,"Cho thuê phòng trọ đường Trung Nghĩa 05, Hòa Minh, Liên Chiểu, Đà Nẵng.","1,3 triệu",KXĐ
366,"Cho thuê phòng trọ đường Nguyễn Lương Bằng, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng.","1,2 triệu",KXĐ
367,"Cho thuê phòng trọ đường Thanh Nghị, Hòa Minh, Liên Chiểu, Đà Nẵng","2,5 triệu",17 m2
368,"Cho thuê phòng trọ đường Ông Ích Đường, Khuê Trung, Cẩm Lệ, Đà Nẵng","1,7 triệu",20 m2
369,"Cho thuê phòng trọ đường Tôn Đản, Hòa An, Cẩm Lệ, Đà Nẵng.","1,8 triệu",KXĐ
370,"Cho thuê phòng trọ đường Đinh Tiên Hoàng,Tam Thuận, Thanh Khê, Đà Nẵng.","2,5 triệu",KXĐ
371,"Cho thuê trọ đường Đinh Nhật Tân, Hoà An, Cẩm Lệ, Đà Nẵng.","1,5 triệu",22 m2
372,"Cho thuê phòng trọ đường Chương Dương, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng","2,8 triệu",20 m2
373,"Cho thuê trọ đường Nguyễn Thiện Kế, Phước Mỹ, Sơn Trà, Đà Nẵng",2 triệu,10 m2
374,"Cho thuê phòng trọ đường Cù Chính Lan, Hòa Khê, Thanh Khê, Đà Nẵng.","2,5 triệu",KXĐ
375,"Cho thuê phòng trọ đường Mai Lão Bạng, Thang Bình, Hải Châu, Đà Nẵng.","1,5 triệu",KXĐ
376,"Cho thuê phòng trọ đường Bùi Giáng, Hòa An, Cẩm Lệ, Đà Nẵng",2 triệu,25 m2
377,"Cho thuê phòng Lê Văn Hiến, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng.",2 triệu,25 m2
378,"Cho thuê phòng trọ đường Phước Tường 2, Hòa Phát, Cẩm Lệ, Đà Nẵng","1,8 triệu",26 m2
379,"Cho thuê phòng trọ đường Lê Cơ, Hòa Cường, Hải Châu, Đà Nẵng","2,5 triệu",KXĐ
380,"Cho thuê phòng trọ đường Phước Lý, Hòa Minh, Liên Chiểu, Đà Nẵng","1,5 triệu",KXĐ
381,"Cho thuê trọ kiệt Đinh Tiên Hoàng, Thanh Bình, Hải Châu, Đà Nẵng.",2 triệu,30 m2
382,"Cho thuê phòng trọ đường Nguyễn Văn Thông, Hòa Xuân, Cẩm Lệ, Đà Nẵng.",2 triệu,20 m2
383,"Cho thuê phòng trọ đường Nguyễn Đình Chiểu, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng.",2 triệu,KXĐ
384,"Cho thuê phòng trọ đường Hoàng Đạo Thành, Hòa Châu, Hòa Vang, Đà Nẵng.","2,5 triệu",40 m2
385,"Cho thuê phòng trọ đường Lê Thanh Nghị, Khuê Trung, Cẩm Lệ, Đà Nẵng.","1,9 triệu",20 m2
386,"Cho thuê phòng trọ đường 662 Núi Thành, Hòa Cường Nam, Hải Châu, Đà Nẵng.","3,2 triệu",KXĐ
387,"Cho thuê phòng trọ đường Nguyễn Đình Chiểu, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng.","2,5 triệu",KXĐ
388,"Cho thuê phòng trọ đường Trường Chinh, Hòa An, Cẩm Lệ, Đà Nẵng.","1,5 triệu",18 m2
389,"Cho thuê phòng trọ đường Chơn Tâm 2, Hòa Khánh Nam, Liên Chiểu, Đà Nẵng","2,2 triệu",KXĐ
390,"Cho thuê phòng trọ đường Trưng Nữ Vương, Hòa Thuận Đông, Hải Châu, Đà Nẵng","1,8 triệu",20 m2
391,"Cho thuê phòng trọ đường Tôn Đản, Hòa An, Cẩm Lệ, Đà Nẵng.",2 triệu,25 m2
392,"Cho thuê phòng trọ đường Trần Cao Vân, Tam Thuận, Thanh Khê, Đà Nẵng.","3,8 triệu",37 m2
393,"Cho thuê phòng trọ đường Thanh Thủy, Thanh Bình, Hải Châu, Đà Nẵng","1,3 triệu",16 m2
394,"Cho thuê phòng trọ đường Lê Hữu Trác, An Hải Đông, Sơn Trà, Đà Nẵng.","2,5 triệu",28 m2
395,"Cho thuê phòng trọ đường Hải Phòng, Hải Châu, Q.Hải Châu, Đà Nẵng","2,2 triệu",20 m2
396,"Cho thuê phòng trọ đường Hoàng Diệu, Bình Thuận, Hải Châu, Đà Nẵng","2,2 triệu",KXĐ
397,"Cho thuê phòng trọ đường Ngô Quyền, Thọ Quang, Sơn Trà, Đà Nẵng","2,2 triệu",28 m2
398,"Cho thuê phòng trọ đường Nguyễn Hoàng, Hải Châu 2, Hải Châu, Đà Nẵng","2,5 triệu",KXĐ
399,"Cho thuê phòng trọ đường Nguyễn Văn Thoại, An Hải Đông, Sơn Trà, Đà Nẵng",1 triệu,KXĐ
400,"Cho thuê phòng trọ đường Âu Cơ, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng","2,3 triệu",KXĐ
401,"Cho thuê phòng trọ đường Tống Phước Phổ, Hòa Cường Bắc, Hải Châu, Đà Nẵng","3,5 triệu",KXĐ
402,"Cho thuê phòng trọ đường Văn Cận, Khuê Trung, Cẩm Lệ, Đà Nẵng",2 triệu,20 m2
403,"Cho thuê phòng trọ đường Đồng Trí 2, Hòa Minh, Liên Chiểu, Đà Nẵng","1,5 triệu",22 m2
404,"Cho thuê phòng trọ đường Cách Mạng Tháng 8, Khuê Trung, Cẩm Lệ, Đà Nẵng.","2,3 triệu",20 m2
405,"Cho thuê phòng trọ đường Nguyễn Thị Cận, Hòa An, Cẩm Lệ, Đà Nẵng","1,8 triệu",20 m2
406,"Cho thuê phòng trọ đường Hoàng Diệu, Phước Ninh, Hải Châu, Đà Nẵng","2,3 triệu",KXĐ
407,"Cho thuê phòng trọ đường Thanh Vinh 10, Hòa Khánh Bắc, Liển Chiểu, Đà Nẵng.",2 triệu,55 m2
408,"Cho thuê phòng đường Hải Hồ, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng.",2 triệu,25 m2
409,"Cho thuê phòng trọ đường Bàu Trảng, Thanh Khê Tây, Thanh Khê, Đà Nẵng",3 triệu,17 m2
