,Location,Price,Area
173,"75, Đường Lê Tự Nhất Thống, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng
",2 triệu/tháng - 50 m2,Diện tích: 50 m²
174,"Kiệt 308 Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng
",2 triệu/tháng - 25 m2,Diện tích: 25 m²
175,"Đường Vũ Mộng Nguyên, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
","2,4 triệu/tháng - 16 m2",Diện tích: 16 m²
176,"Đường Lê Duẩn, Phường Tân Chính, Quận Thanh Khê, Đà Nẵng
","1,5 triệu/tháng - 20 m2",Diện tích: 20 m²
177,"54, Đường Hải Hồ, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng
","1,85 triệu/tháng - 22 m2",Diện tích: 22 m²
178,"Đường Cao Bá Đạt, Xã Hòa Châu, Huyện Hòa Vang, Đà Nẵng
","2,5 triệu/tháng - 500 m2",Diện tích: 500 m²
179,"Đường Bàu Tràm 2, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng
","1,3 triệu/tháng - 25 m2",Diện tích: 25 m²
180,"Đường Sơn Thủy Đông 3, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
",4 triệu/tháng - 50 m2,Diện tích: 50 m²
181,"hà huy tập, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng
","2,8 triệu/tháng - 20 m2",Diện tích: 20 m²
182,"Đường đầu tiên song song Ng Tất Thành nối dài, Khu TDC Hoà Liên 5, Xã Hòa Liên, Huyện Hòa Vang, Đà Nẵng
","1,5 triệu/tháng - 20 m2",Diện tích: 20 m²
183,"Đường Trưng Nữ Vương, Phường Hải Châu  I, Quận Hải Châu, Đà Nẵng
","1,5 triệu/tháng - 20 m2",Diện tích: 20 m²
184,"Đường Đinh Liệt, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng
","1,56 triệu/tháng - 20 m2",Diện tích: 20 m²
185,"Đường trường Chinh, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng
",2 triệu/tháng - 60 m2,Diện tích: 60 m²
186,"Lỗ Giáng 8, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","1,7 triệu/tháng - 20 m2",Diện tích: 20 m²
187,"39, Đường Phước Lý 5, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
","1,5 triệu/tháng - 18 m2",Diện tích: 18 m²
188,"Đường Nguyễn Phước Nguyên, Phường An Khê, Quận Thanh Khê, Đà Nẵng
","1,6 triệu/tháng - 20 m2",Diện tích: 20 m²
189,"Đường Trần Quang Khải, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng
","2,1 triệu/tháng - 22 m2",Diện tích: 22 m²
190,"65, Đường Hoàng Văn Thụ, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng
","1,6 triệu/tháng - 10 m2",Diện tích: 10 m²
191,"Ngã tư Lê Quảng Chí + Cồn dầu 14, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng
","2,5 triệu/tháng - 23 m2",Diện tích: 23 m²
192,"Kiệt 515 Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng
","2,5 triệu/tháng - 12 m2",Diện tích: 12 m²
193,"Đường Nguyễn Đăng, Phường An Khê, Quận Thanh Khê, Đà Nẵng
",2 triệu/tháng - 30 m2,Diện tích: 30 m²
194,"K19/20, Đường Bùi Chát, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
","1,2 triệu/tháng - 23 m2",Diện tích: 23 m²
195,"Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng
","2,8 triệu/tháng - 25 m2",Diện tích: 25 m²
196,"Đường An Thượng 29, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng
","1,6 triệu/tháng - 30 m2",Diện tích: 30 m²
197,"Đường Huỳnh Thúc Kháng, Phường Nam Dương, Quận Hải Châu, Đà Nẵng
","3,5 triệu/tháng - 30 m2",Diện tích: 30 m²
198,"249/83, Kiệt 249, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng
",3 triệu/tháng - 30 m2,Diện tích: 30 m²
199,"Đường Phạm Như Xương, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng
","1,5 triệu/tháng - 20 m2",Diện tích: 20 m²
200,"34 Tiên Sơn 20, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng
","2,5 triệu/tháng - 25 m2",Diện tích: 25 m²
201,"22, Ngô Thì Nhậm, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng
","1,8 triệu/tháng - 50 m2",Diện tích: 50 m²
202,"Đường Âu Cơ, Xã Hòa Sơn, Huyện Hòa Vang, Đà Nẵng
",1 triệu/tháng - 21 m2,Diện tích: 21 m²
203,"Phùng Hưng, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng
","2,5 triệu/tháng - 30 m2",Diện tích: 30 m²
204,"Đường Lê Thiện Trị, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng
",900.000 đ/tháng - 16 m2,Diện tích: 16 m²
205,"Đường Phạm Viết Chánh, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng
","2,5 triệu/tháng - 25 m2",Diện tích: 25 m²
206,"Đường Chế Lan Viên, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng
","2,6 triệu/tháng - 10 m2",Diện tích: 10 m²
207,"698/36, Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng
","1,5 triệu/tháng - 14 m2",Diện tích: 14 m²
208,"Nguyễn Gia Thiều, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng
",900.000 đ/tháng - 16 m2,Diện tích: 16 m²
209,"Đường Bà Bang Nhãn, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng
",4 triệu/tháng - 52 m2,Diện tích: 52 m²
210,"159/15, Đường Yên Khê 2, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng
",800.000 đ/tháng - 16 m2,Diện tích: 16 m²
211,"K 73/15, Đường Mẹ Suốt, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng
","1,5 triệu/tháng - 22 m2",Diện tích: 22 m²
212,"173, Phùng Hưng, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
","2,2 triệu/tháng - 20 m2",Diện tích: 20 m²
213,"Đường Cẩm Chánh 1, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
",900.000 đ/tháng - 20 m2,Diện tích: 20 m²
214,"20, Phạm Như Xương, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng
","1,6 triệu/tháng - 30 m2",Diện tích: 30 m²
215,"150, Nguyễn Hoàng, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng
","1,35 triệu/tháng - 16 m2",Diện tích: 16 m²
216,"Đường Thanh Nghị, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
",4 triệu/tháng - 28 m2,Diện tích: 28 m²
217,"Tôn Đản, Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng
",2 triệu/tháng - 32 m2,Diện tích: 32 m²
218,"29/H6/6, Trần Đức Thảo, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng
","1,5 triệu/tháng - 20 m2",Diện tích: 20 m²
219,"Kiệt 40 Nguyễn Hữu Thọ, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng
","2,5 triệu/tháng - 22 m2",Diện tích: 22 m²
220,"Đường Hồ Quý Ly, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng
","2,2 triệu/tháng - 20 m2",Diện tích: 20 m²
221,"Đường Số 3, Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng
",600.000 đ/tháng - 20 m2,Diện tích: 20 m²
222,"Đường Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
","1,2 triệu/tháng - 20 m2",Diện tích: 20 m²
223,"Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
","1,8 triệu/tháng - 30 m2",Diện tích: 30 m²
224,"Nguyễn Như Đãi, Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng
",3 triệu/tháng - 80 m2,Diện tích: 80 m²
225,"08 đinh nhật tân, Đường Đinh Liệt, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng
","1,4 triệu/tháng - 20 m2",Diện tích: 20 m²
226,"44/24, Điện biên phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng
",2 triệu/tháng - 25 m2,Diện tích: 25 m²
227,"K54/17, Kiệt 54 Đồng Kè, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
","1,2 triệu/tháng - 30 m2",Diện tích: 30 m²
228,"Vũ Quỳnh, Phường An Khê, Quận Thanh Khê, Đà Nẵng
","1,5 triệu/tháng - 25 m2",Diện tích: 25 m²
229,"73/4, Đường Mẹ Suốt, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng
","1,3 triệu/tháng - 18 m2",Diện tích: 18 m²
230,"Đường Xuân Đán 1, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng
","4,5 triệu/tháng - 20 m2",Diện tích: 20 m²
231,"111, Đường An Dương Vương, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng
","1,3 triệu/tháng - 16.5 m2",Diện tích: 16.5 m²
232,"Trường Chinh, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng
",2 triệu/tháng - 26 m2,Diện tích: 26 m²
233,"Đường Đàm Thanh 4, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng
","1,2 triệu/tháng - 18 m2",Diện tích: 18 m²
234,"Số  640/58 Kiệt 640, ĐƯờng Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng
",2 triệu/tháng - 24 m2,Diện tích: 24 m²
235,"Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng
","1,5 triệu/tháng - 30 m2",Diện tích: 30 m²
236,"Đường Nước Mặn 4, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
",2 triệu/tháng - 15 m2,Diện tích: 15 m²
237,"Kiệt 87 Hoàng Văn Thái, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng
",2 triệu/tháng - 20 m2,Diện tích: 20 m²
238,"H89/12 K139, Đường Trần Quang Khải, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng
","1,5 triệu/tháng - 20 m2",Diện tích: 20 m²
239,"Lý Thái Tổ, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng
","3,3 triệu/tháng - 30 m2",Diện tích: 30 m²
240,"K59/24B, Đường Chế Lan Viên, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng
",1 triệu/tháng - 30 m2,Diện tích: 30 m²
241,"21, Đường Bàu Tràm Trung, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng
","3,5 triệu/tháng - 30 m2",Diện tích: 30 m²
242,"Hẻm K634 Đường Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng
",600.000 đ/tháng - 25 m2,Diện tích: 25 m²
243,"Đường Hà Bổng, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng
","1,8 triệu/tháng - 25 m2",Diện tích: 25 m²
244,"380 Tôn Đức Thắng, P. Hòa Minh, Q. Liên Chiểu, Đà Nẵng, Tôn Đức Thắng, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
",2 triệu/tháng - 30 m2,Diện tích: 30 m²
245,"k10/35, Kiệt 10 Phan Bá Phiến, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng
","1,8 triệu/tháng - 18 m2",Diện tích: 18 m²
246,"Đường Bàu Vàng 2, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
",2 triệu/tháng - 20 m2,Diện tích: 20 m²
247,"Đường Nguyễn Văn Cừ, Phường Hòa Hiệp Bắc, Quận Liên Chiểu, Đà Nẵng
",500.000 đ/tháng - 16 m2,Diện tích: 16 m²
248,"Hẻm 83 Kiệt 249 Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng
",3 triệu/tháng - 35 m2,Diện tích: 35 m²
249,"Giáng Nam 1, Hoà Phước, Hoà Vang, TP Đà Nẵng, Xã Hòa Phước, Huyện Hòa Vang, Đà Nẵng
",800.000 đ/tháng - 9 m2,Diện tích: 9 m²
250,"Đường Mê Linh, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng
",2 triệu/tháng - 30 m2,Diện tích: 30 m²
251,"Đường Kiều Phụng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","2,7 triệu/tháng - 30 m2",Diện tích: 30 m²
252,"Lô 79, Đường Hòa An 24, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng
","3,2 triệu/tháng - 25 m2",Diện tích: 25 m²
253,"Đường Nguyễn Tri Phương, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng
","1,1 triệu/tháng - 30 m2",Diện tích: 30 m²
254,"Đường Hà Bổng, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng
",4 triệu/tháng - 25 m2,Diện tích: 25 m²
255,"Nguyễn Như Đỗ, Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng
",1 triệu/tháng - 15 m2,Diện tích: 15 m²
256,"Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng
","1,9 triệu/tháng - 20 m2",Diện tích: 20 m²
257,"Đường Nước Mặn 5, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
","2,5 triệu/tháng - 22 m2",Diện tích: 22 m²
258,"09, Đường Trần Đăng Ninh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng
","1,2 triệu/tháng - 40 m2",Diện tích: 40 m²
259,"214/15/10 Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
","1,5 triệu/tháng - 15 m2",Diện tích: 15 m²
260,"K31/03, Ngô Xuân Thu, Phường Hòa Hiệp Bắc, Quận Liên Chiểu, Đà Nẵng
",550.000 đ/tháng - 20 m2,Diện tích: 20 m²
261,"Hà Huy Tập, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng
","2,8 triệu/tháng - 25 m2",Diện tích: 25 m²
262,"Ngã tư :ưu Quang Vũ - Mai Đăng Chơn, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng
","1,5 triệu/tháng - 16 m2",Diện tích: 16 m²
263,"Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng
","1,8 triệu/tháng - 18 m2",Diện tích: 18 m²
264,"Đường Mẹ Suốt, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng
",2 triệu/tháng - 32 m2,Diện tích: 32 m²
265,"Đường Trần Văn Dư, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
","1,5 triệu/tháng - 13 m2",Diện tích: 13 m²
266,"Cao Xuân Dục, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng
","2,5 triệu/tháng - 25 m2",Diện tích: 25 m²
267,"76, Phan Trọng Tuệ, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng
","1,3 triệu/tháng - 25 m2",Diện tích: 25 m²
268,"Đường Mạc Cửu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
","2,6 triệu/tháng - 30 m2",Diện tích: 30 m²
269,"Tôn Đản, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng
","1,2 triệu/tháng - 50 m2",Diện tích: 50 m²
270,"100 nguyễn thức tự, Phường Hoà Quý, Quận Ngũ Hành Sơn, Đà Nẵng
",500.000 đ/tháng - 30 m2,Diện tích: 30 m²
271,"Đường Hàm Tử, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
","3,5 triệu/tháng - 25 m2",Diện tích: 25 m²
272,"Đường Nguyễn Tư Giản, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng
",3 triệu/tháng - 20 m2,Diện tích: 20 m²
273,"Đường Nguyễn Tư Giản, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng
",3 triệu/tháng - 20 m2,Diện tích: 20 m²
274,"Đường Hoàng Đình Ái, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","2,5 triệu/tháng - 40 m2",Diện tích: 40 m²
275,"Đường Trương Quang Giao, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng
","1,5 triệu/tháng - 20 m2",Diện tích: 20 m²
276,"Đường An Hải Đông 1, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng
","1,2 triệu/tháng - 13 m2",Diện tích: 13 m²
277,"Đường Dương Tôn Hải, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng
","2,8 triệu/tháng - 25 m2",Diện tích: 25 m²
278,"Đường Hoàng Sĩ Khải, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng
","1,5 triệu/tháng - 18 m2",Diện tích: 18 m²
279,"133, Ngô Mây, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","1,5 triệu/tháng - 30 m2",Diện tích: 30 m²
280,"83, Đường Trần Đức, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng
",2 triệu/tháng - 24 m2,Diện tích: 24 m²
281,"Tôn Đản, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng
","1,8 triệu/tháng - 35 m2",Diện tích: 35 m²
282,"lô 180,181,182,183, Hồng Phước 3, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
","1,1 triệu/tháng - 22 m2",Diện tích: 22 m²
283,"291 Đoan Khuê, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
","1,5 triệu/tháng - 30 m2",Diện tích: 30 m²
284,"Hẻm K78 Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng
","1,6 triệu/tháng - 20 m2",Diện tích: 20 m²
285,"117/6, Đường Đồng Kè, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
",700.000 đ/tháng - 12 m2,Diện tích: 12 m²
286,"Đường Cẩm Bắc 3, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng
","1,3 triệu/tháng - 20 m2",Diện tích: 20 m²
287,"Trường Sơn, Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng
","1,35 triệu/tháng - 40 m2",Diện tích: 40 m²
288,"Đường Lê Đại Hành, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng
","2,8 triệu/tháng - 20 m2",Diện tích: 20 m²
289,"Loseby, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng
",3 triệu/tháng - 20 m2,Diện tích: 20 m²
290,"Đường K20, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
","9,89 tỷ/tháng - 172 m2",Diện tích: 172 m²
291,"Đường Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng
","3,8 triệu/tháng - 50 m2",Diện tích: 50 m²
292,"Đường Hòa Minh 19, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
",1 triệu/tháng - 16 m2,Diện tích: 16 m²
293,"Đường Nguyễn Trung Ngạn, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng
","1,5 triệu/tháng - 16 m2",Diện tích: 16 m²
294,"Kiệt 53 Đường 2 Tháng 9, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng
","2,2 triệu/tháng - 16 m2",Diện tích: 16 m²
295,"Đường Phan Thanh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng
",3 triệu/tháng - 30 m2,Diện tích: 30 m²
296,"Kiệt 73 Trương Định, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng
","5,5 triệu/tháng - 75 m2",Diện tích: 75 m²
297,"Đường Cầm Bá Thước, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng
","2,5 triệu/tháng - 23 m2",Diện tích: 23 m²
298,"Số 47, Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng
","1,8 triệu/tháng - 20 m2",Diện tích: 20 m²
299,"34, Vũ Trọng Hoàng, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng
","1,8 triệu/tháng - 20 m2",Diện tích: 20 m²
300,"Đường Âu Cơ, Xã Hòa Sơn, Huyện Hòa Vang, Đà Nẵng
","1,2 triệu/tháng - 16 m2",Diện tích: 16 m²
301,"Tế Hanh, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","2,5 triệu/tháng - 50 m2",Diện tích: 50 m²
302,"Kiều Sơn Đen, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","1,5 triệu/tháng - 25 m2",Diện tích: 25 m²
303,"K454/38/20, Nguyễn Tri Phương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng
",2 triệu/tháng - 15 m2,Diện tích: 15 m²
304,"Đường Nguyễn Viết Xuân, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
",700.000 đ/tháng - 25 m2,Diện tích: 25 m²
305,"kiệt 1014 tôn đản, Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng
",700.000 đ/tháng - 18 m2,Diện tích: 18 m²
306,"Đường Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
","1,1 triệu/tháng - 20 m2",Diện tích: 20 m²
307,"Đồng Trí 1, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
","1,7 triệu/tháng - 25 m2",Diện tích: 25 m²
308,"Ngô Mây, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
",3 triệu/tháng - 20 m2,Diện tích: 20 m²
309,"Đường Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng
",2 triệu/tháng - 12 m2,Diện tích: 12 m²
310,"Đường Nguyễn Minh Chấn, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng
","2,8 triệu/tháng - 28 m2",Diện tích: 28 m²
311,"K80/48, Nguyễn Chánh, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
",1 triệu/tháng - 15 m2,Diện tích: 15 m²
312,"33, hỏa sơn 2, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng
","2,2 triệu/tháng - 25 m2",Diện tích: 25 m²
313,"K113, Nguyễn Như Đãi, Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng
","1,1 triệu/tháng - 22 m2",Diện tích: 22 m²
314,"Đường Phước Trường 9, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng
",6 triệu/tháng - 50 m2,Diện tích: 50 m²
315,"Lê Văn Hiến, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng
","1,4 triệu/tháng - 16 m2",Diện tích: 16 m²
316,"Hẻm 79 Đường An Trung Đông 7, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng
","2,8 triệu/tháng - 26 m2",Diện tích: 26 m²
317,"09, Đường Trần Đăng Ninh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng
",1 triệu/tháng - 100 m2,Diện tích: 100 m²
318,"Đường Châu Thị Vĩnh Tế, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng
",3 triệu/tháng - 30 m2,Diện tích: 30 m²
319,"Đường Trà Khê 6, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng
",2 triệu/tháng - 16 m2,Diện tích: 16 m²
320,"Đường Lý Thái Tông, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng
","2,5 triệu/tháng - 40 m2",Diện tích: 40 m²
321,"Đường Cổ Mân Lan 4, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng
","1,5 triệu/tháng - 20 m2",Diện tích: 20 m²
322,"508, Lê Văn Hiến, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng
","1,5 triệu/tháng - 20 m2",Diện tích: 20 m²
323,"11, Nguyễn xí, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
",3 triệu/tháng - 20 m2,Diện tích: 20 m²
324,"64, Đường Lê Cảnh Tuân, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng
","3,5 triệu/tháng - 80 m2",Diện tích: 80 m²
325,"Đường Lương Khánh Thiện, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
","1,2 triệu/tháng - 15 m2",Diện tích: 15 m²
326,"Hoàng Bích Sơn, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng
","3,8 triệu/tháng - 30 m2",Diện tích: 30 m²
327,"Nguyễn Văn Cừ, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng
",3 triệu/tháng - 35 m2,Diện tích: 35 m²
328,"46, Phần Lăng, Phường An Khê, Quận Thanh Khê, Đà Nẵng
","2,2 triệu/tháng - 24 m2",Diện tích: 24 m²
329,"46, Đường Phần Lăng 7, Phường An Khê, Quận Thanh Khê, Đà Nẵng
",2 triệu/tháng - 24 m2,Diện tích: 24 m²
330,"46, Đường Phần Lăng 7, Phường An Khê, Quận Thanh Khê, Đà Nẵng
","2,2 triệu/tháng - 24 m2",Diện tích: 24 m²
331,"97/50, Nguyễn Lương Bằng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
","1,8 triệu/tháng - 20 m2",Diện tích: 20 m²
332,"Đường Thân Công Tài, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng
",4 tỷ/tháng - 120 m2,Diện tích: 120 m²
333,"Đường Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
",1 triệu/tháng - 16 m2,Diện tích: 16 m²
334,"Đặng Nhữ Lâm, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng
",2 triệu/tháng - 25 m2,Diện tích: 25 m²
335,"86 nguyễn minh chấn, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
","1,2 triệu/tháng - 20 m2",Diện tích: 20 m²
336,"Đường Tiên Sơn 6, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng
",5 triệu/tháng - 40 m2,Diện tích: 40 m²
337,"Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng
",4 triệu/tháng - 24 m2,Diện tích: 24 m²
338,"K70/129, BÙI TÁ HÁN, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
",3 triệu/tháng - 53 m2,Diện tích: 53 m²
339,"46, Đường Phần Lăng 7, Phường An Khê, Quận Thanh Khê, Đà Nẵng
",2 triệu/tháng - 25 m2,Diện tích: 25 m²
340,"95, Hoàng Bích Sơn, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng
","3,5 triệu/tháng - 30 m2",Diện tích: 30 m²
341,"Đường Mỹ Khê 3, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng
","1,9 triệu/tháng - 20 m2",Diện tích: 20 m²
342,"Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng
","1,8 triệu/tháng - 20 m2",Diện tích: 20 m²
