,Location,Price,Area
213,"150, Nguyễn Hoàng, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng","1,35 triệu/tháng",16 m²
214,"Đường 3/2, Phường Thuận Phước, Hải Châu, Đà Nẵng","3,4 triệu/tháng",28 m²
215,"Tôn Đản, Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng",2 triệu/tháng,32 m²
216,"128, Đường Nguyễn Xuân Hữu, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",2 triệu/tháng,30 m²
217,"29/H6/6, Trần Đức Thảo, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng","1,5 triệu/tháng",20 m²
218,"Kiệt 33 Núi Thành, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng","2,2 triệu/tháng",19 m²
219,"Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",2 triệu/tháng,30 m²
220,"ShopHouse Dầu Khí,  Hòa Quý City, Ngũ Hành Sơn, Đà Nẵng",2 triệu/tháng,20 m²
221,"Đường Dương Tự Minh, Phường Phước Mỹ, Sơn Trà, Đà Nẵng","3,3 triệu/tháng",20 m²
222,"44/24, Điện biên phủ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng","2,2 triệu/tháng",25 m²
223,"Vũ Quỳnh, Phường An Khê, Quận Thanh Khê, Đà Nẵng","1,5 triệu/tháng",25 m²
224,"73/4, Đường Mẹ Suốt, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng","1,3 triệu/tháng",18 m²
225,"Đường Xuân Đán 1, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng","4,5 triệu/tháng",20 m²
226,"111, Đường An Dương Vương, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng","1,3 triệu/tháng",16 m²
227,"Trường Chinh, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng",2 triệu/tháng,26 m²
228,"87a, Đường Lê Đình Dương, Phường Nam Dương, Quận Hải Châu, Đà Nẵng","4,7 triệu/tháng",78 m²
229,"16, Đường Đồng Khởi, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng","2,2 triệu/tháng",24 m²
230,"đường chế lan viên, phường mỹ an, quận ngũ hành sơn, đà nẵng",3 triệu/tháng,25 m²
231,"đường mỹ khê, phường phước mỹ, quận sơn trà, đà nẵng",1 triệu/tháng,20 m²
232,"Đường Hoàng Thúc Trâm, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng","1,8 triệu/tháng",25 m²
233,"Đường Chế Lan Vien, Mỹ An, Ngũ Hành Sơn, Đà Nẵng",3 triệu/tháng,25 m²
234,"Đường Nước Mặn 4, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",2 triệu/tháng,15 m²
235,"Kiệt 87 Hoàng Văn Thái, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",2 triệu/tháng,20 m²
236,"Nguyễn Viết Xuân, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng","2,2 triệu/tháng",22 m²
237,"Lý Thái Tổ, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng","3,3 triệu/tháng",30 m²
238,"40, Đường Thanh Vinh 12, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng","1,3 triệu/tháng",30 m²
239,"Đường Phạm Phú Thứ, Phường  Hải Châu I, Hải Châu, Đà Nẵng","3,2 triệu/tháng",18 m²
240,"Đường Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",3 triệu/tháng,30 m²
241,"380 Tôn Đức Thắng, P. Hòa Minh, Q. Liên Chiểu, Đà Nẵng, Tôn Đức Thắng, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",2 triệu/tháng,30 m²
242,"62, Bùi lâm, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng","2,2 triệu/tháng",20 m²
243,"k10/35, Kiệt 10 Phan Bá Phiến, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng","1,8 triệu/tháng",18 m²
244,"Đường Thạch Lam, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",3 triệu/tháng,20 m²
245,Lê Quý Đôn,23 triệu/tháng,90 m²
246,"Đường Phạm Khiêm Ích, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng","2,5 triệu/tháng",25 m²
247,"Đường Nguyễn Văn Cừ, Phường Hòa Hiệp Bắc, Quận Liên Chiểu, Đà Nẵng",500 ngàn/tháng,16 m²
248,"Hẻm 83 Kiệt 249 Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",3 triệu/tháng,35 m²
249,"Đường Duy Tân, Phường  Hòa Thuận Đông, Hải Châu, Đà Nẵng","4,2 triệu/tháng",35 m²
250,"K717/5, Đường Ngô Quyền, Phường  An Hải Bắc, Sơn Trà, Đà Nẵng","1,5 triệu/tháng",15 m²
251,"Đường Khuê Mỹ Đông 4, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",3 triệu/tháng,30 m²
252,"Nguyễn Như Đỗ, Phường Hòa Thọ Tây, Quận Cẩm Lệ, Đà Nẵng",1 triệu/tháng,15 m²
253,"Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng","1,9 triệu/tháng",20 m²
254,"Đường Nước Mặn 5, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng","2,5 triệu/tháng",22 m²
255,"09, Đường Trần Đăng Ninh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng","1,2 triệu/tháng",40 m²
256,"Nguyễn Viết Xuân, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng","2,8 triệu/tháng",23 m²
257,"214/15/10 Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng","1,5 triệu/tháng",15 m²
258,"Đường Phạm Khiêm Ích, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng","3,5 triệu/tháng",35 m²
259,"Ngã tư :ưu Quang Vũ - Mai Đăng Chơn, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng","1,5 triệu/tháng",16 m²
260,"Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng","1,8 triệu/tháng",18 m²
261,"Lô 79, Đường Hòa An 24, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng","3,4 triệu/tháng",25 m²
262,"40/12, nguyễn huy tưởng, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",2 triệu/tháng,25 m²
263,"Đường Nam Kỳ Khởi Nghĩa, Phường Hoà Quý, Quận Ngũ Hành Sơn, Đà Nẵng",850 ngàn/tháng,16 m²
264,"K341/18, Đường Tôn Đức Thắng, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",800 ngàn/tháng,12 m²
265,"Đường Trần Văn Dư, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng","1,5 triệu/tháng",13 m²
266,"Cao Xuân Dục, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng","2,5 triệu/tháng",25 m²
267,"Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng","1,5 triệu/tháng",20 m²
268,"Đường Nguyễn Phước Nguyên, Phường An Khê, Quận Thanh Khê, Đà Nẵng","2,3 triệu/tháng",25 m²
269,"Đường Dương Tôn Hải, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng","3,3 triệu/tháng",50 m²
270,"54 Hồ Tùng Mậu, Đường Hồ Tùng Mậu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng","1,8 triệu/tháng",20 m²
271,"đường chính hữu, phường an hải bắc, quận sơn trà, đà nẵng",2 triệu/tháng,30 m²
272,"k6/11, Đường Thanh Sơn, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",2 triệu/tháng,24 m²
273,"Đường Thành Vinh 2, Phường Thọ Quang, Quận Sơn Trà, Đà Nẵng","3,8 triệu/tháng",45 m²
274,"100 nguyễn thức tự, Phường Hoà Quý, Quận Ngũ Hành Sơn, Đà Nẵng",500 ngàn/tháng,30 m²
275,"Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng","1,2 triệu/tháng",18 m²
276,"Đường Hàm Tử, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng","3,5 triệu/tháng",25 m²
277,"Đường Nguyễn Tư Giản, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",3 triệu/tháng,20 m²
278,"Đường Trương Quang Giao, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng","1,5 triệu/tháng",20 m²
279,"34 Tiên Sơn 20, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng","2,5 triệu/tháng",25 m²
280,"31, Đường Nguyễn Thị Cận, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng","1,8 triệu/tháng",30 m²
281,"Đường Dương Tôn Hải, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng","2,8 triệu/tháng",25 m²
282,"Dự án Lakeside Palace, Đường Mê Linh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",2 triệu/tháng,27 m²
283,"133, Ngô Mây, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng","1,5 triệu/tháng",30 m²
284,"Đường Nguyễn Tất Thành, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng","2,6 triệu/tháng",30 m²
285,"83, Đường Trần Đức, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng","2,5 triệu/tháng",24 m²
286,"Tôn Đản, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng","1,8 triệu/tháng",35 m²
287,"Đường An Thượng 21, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng","1,5 triệu/tháng",25 m²
288,"Đường Nguyễn Thiện Kế, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng","1,2 triệu/tháng",15 m²
289,"Đường Lê Thị Hồng Gấm, Phường Hòa Cường Nam, Hải Châu, Đà Nẵng",3 triệu/tháng,30 m²
290,"Đường Nguyễn Thiếp, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng",3 triệu/tháng,20 m²
291,"42 Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",15 triệu/tháng,53 m²
292,"Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",4 triệu/tháng,38 m²
293,"Hẻm K78 Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng","1,6 triệu/tháng",20 m²
294,"65/56, Đường Phạm Như Xương, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng","1,3 triệu/tháng",20 m²
295,"Lê Chân, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",2 triệu/tháng,20 m²
296,"Đường Lê Thiện Trị, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng",900 ngàn/tháng,16 m²
297,"Đường Khánh An 9, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng","1,6 triệu/tháng",30 m²
298,"Đường Nguyễn Khoái, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng","3,4 triệu/tháng",30 m²
299,"Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",2 triệu/tháng,30 m²
300,"Đường K20, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng","9,89 tỷ",172 m²
301,"Hà Huy Tập, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng","2,8 triệu/tháng",25 m²
302,"Lô 23, Hoàng Trung Thông, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng","2,5 triệu/tháng",25 m²
303,"Đường Nguyễn Hữu Thọ, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",80 triệu/tháng,250 m²
304,THĂNG LONG,2 triệu/tháng,25 m²
305,"đường phan tứ, phường mỹ an, quận ngũ hành sơn, đà nẵng",15 triệu/tháng,145 m²
306,"K38/25, Lê Hữu Trác, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",2 triệu/tháng,35 m²
307,"Kiệt 68 Tiểu La, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng","3,6 triệu/tháng",22 m²
308,"Đường Cầm Bá Thước, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng","2,5 triệu/tháng",23 m²
309,"Số 47, Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng","1,8 triệu/tháng",20 m²
310,"34, Vũ Trọng Hoàng, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng","1,8 triệu/tháng",20 m²
311,"Đường Nguyễn Phước Nguyên, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",135 ngàn/tháng,19 m²
312,"Kiều Sơn Đen, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng","1,5 triệu/tháng",25 m²
313,"Đường Nguyễn Trung Ngạn, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng","1,5 triệu/tháng",16 m²
314,"Đường Nguyễn Viết Xuân, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",700 ngàn/tháng,25 m²
315,"Nguyễn Thiếp, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng","2,8 triệu/tháng",20 m²
316,"Ngô Quyền, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng","1,8 triệu/tháng",20 m²
317,"56, Ngô thị liễu, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng","2,2 triệu/tháng",20 m²
318,"K73/15, Mẹ Suốt, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",2 triệu/tháng,24 m²
319,"Đường Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng","1,1 triệu/tháng",20 m²
320,"Nguyễn Viết Xuân, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng","2,3 triệu/tháng",30 m²
321,"Đồng Trí 1, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng","1,7 triệu/tháng",25 m²
322,"Đường Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng","2,5 triệu/tháng",16 m²
323,"60, Đường Bùi Xương Tự, Phường Hòa Thọ Đông, Cẩm Lệ, Đà Nẵng",Liên hệ,38 m²
324,"Đường Nguyễn Dữ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng","3,9 triệu/tháng",50 m²
325,"K80/48, Nguyễn Chánh, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",1 triệu/tháng,15 m²
326,"Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng","1,5 triệu/tháng",20 m²
327,"39, Đường Phước Lý 5, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng","1,6 triệu/tháng",20 m²
328,"Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng","2,5 triệu/tháng",25 m²
329,"Ngô Quyền, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",2 triệu/tháng,30 m²
330,"Nguyễn Hữu Thọ, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng","3,4 triệu/tháng",35 m²
331,"487, Cách Mạng Tháng Tám, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng","1,5 triệu/tháng",20 m²
332,"Đường Lý Nhân Tông, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng","2,9 triệu/tháng",20 m²
333,"k1/127, Đường Ngô Sĩ Liên, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",500 ngàn/tháng,15 m²
334,"09, Đường Trần Đăng Ninh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1 triệu/tháng,100 m²
335,"Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",2 triệu/tháng,20 m²
336,"Đường Châu Thị Vĩnh Tế, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",3 triệu/tháng,30 m²
337,"Đường Lý Thái Tông, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng","2,5 triệu/tháng",40 m²
338,"508, Lê Văn Hiến, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng","1,5 triệu/tháng",20 m²
339,"54, Hồ Tùng Mậu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng","2,2 triệu/tháng",20 m²
340,"30, kim đồng, Phường Hoà Hải, Quận Ngũ Hành Sơn, Đà Nẵng",3 triệu/tháng,25 m²
341,"11, Nguyễn xí, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",3 triệu/tháng,20 m²
342,"Đường Lê Thị Tính, Phường An Khê, Quận Thanh Khê, Đà Nẵng",55 triệu/tháng,200 m²
343,"K20/11/5, Đường Hà Thị Thân, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng","3,5 triệu/tháng",30 m²
344,"Đường Lê Vĩnh Huy, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2 triệu/tháng,24 m²
345,"Đường Hóa Sơn 4, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng","1,8 triệu/tháng",18 m²
346,"Đường Nguyễn Phước Nguyên, Phường An Khê, Thanh Khê, Đà Nẵng",2 triệu/tháng,22 m²
347,"đường núi thành, phường hòa thuận đông, quận hải châu, đà nẵng",4 triệu/tháng,30 m²
348,"Hoàng Bích Sơn, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng","3,8 triệu/tháng",30 m²
349,Đường Núi Thành,"4,5 triệu/tháng",30 m²
350,"đường núi thành, phường hòa cường bắc, quận hải châu, đà nẵng",4 triệu/tháng,30 m²
351,"75, Đường Ngô Thị Liễu, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng","3,5 triệu/tháng",35 m²
352,"247, Đường Phan Đăng Lưu, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2 triệu/tháng,20 m²
353,"Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng","2,3 triệu/tháng",20 m²
354,"Kiệt 922 Trường Chinh, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng","1,6 triệu/tháng",28 m²
355,"Đường Bùi Giáng, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng","2,6 triệu/tháng",25 m²
356,"Đường Thanh Hải, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng","1,7 triệu/tháng",20 m²
357,"97/50, Nguyễn Lương Bằng, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng","1,8 triệu/tháng",20 m²
358,"Đường Hoàng Thúc Trâm, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2 triệu/tháng,28 m²
359,"Đường Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",1 triệu/tháng,16 m²
360,Núi Thành,"4,8 triệu/tháng",30 m²
361,"Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng","4,8 triệu/tháng",30 m²
362,"148, Đường Ngũ Hành Sơn, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng","1,7 triệu/tháng",20 m²
363,"Đường Tiên Sơn 6, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",5 triệu/tháng,40 m²
364,"59/34A, Đường Chế Lan Viên, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",2 triệu/tháng,20 m²
