,Location,Price,Area
246,"179 Đường Lý Thái Tông, Thanh Khê, Đà Nẵng",2.5 triệu/tháng,25 m2
247,"14 Đường Nguyễn Phong Sắc, Phường Khuê Trung, Cẩm Lệ, Đà Nẵng",1.8 triệu/tháng,20 m2
248,"K164/78 Đường Nguyễn Chánh, Liên Chiểu, Đà Nẵng",1.1 triệu/tháng,24 m2
249,"55 Đường Phan Tôn, Phường Hòa Quý, Ngũ Hành Sơn, Đà Nẵng",1.6 triệu/tháng,20 m2
250,"17 Đường Dương Tử Giang, Phường Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Thỏa thuận,25 m2
251,"Đường Ngô Thì Sĩ, Ngũ Hành Sơn, Đà Nẵng",Thỏa thuận,26 m2
252,"K36/9b Đường Lý Thái Tổ, Thanh Khê, Đà Nẵng",3 triệu/tháng,27 m2
253,"K48/23 Đường Hồ Học Lãm, Phường Mân Thái, Sơn Trà, Đà Nẵng",1.6 triệu/tháng,25 m2
254,"139 Đường Nguyễn Văn Thoại, Ngũ Hành Sơn, Đà Nẵng",2.8 triệu/tháng,28 m2
255,"Đường Nguyễn Văn Linh, Thanh Khê, Đà Nẵng",1.3 triệu/tháng,20 m2
256,"Đường Nguyễn Văn Thoại, Ngũ Hành Sơn, Đà Nẵng",1.3 triệu/tháng,19 m2
257,"25 Đường Phan Châu Trinh, Hải Châu, Đà Nẵng",2 triệu/tháng,25 m2
258,"K47/1 Đường Mai Am, Hải Châu, Đà Nẵng",Thỏa thuận,27 m2
259,"74 Đường Lưu Trọng Lư, Hải Châu, Đà Nẵng",3.5 triệu/tháng,35 m2
260,"154 Đường Phan Thanh, Thanh Khê, Đà Nẵng",1.7 triệu/tháng,25 m2
261,"Đường Tôn Đản, Hải Châu, Đà Nẵng",2.5 triệu/tháng,25 m2
262,"K420/30 Đường Lê Văn Hiến, Ngũ Hành Sơn, Đà Nẵng",1.2 triệu/tháng,20 m2
263,"187 Đường Nguyễn Phước Nguyên, Thanh Khê, Đà Nẵng",1.4 triệu/tháng,25 m2
264,"Đường Nguyễn Văn Huyên, Cẩm Lệ, Đà Nẵng",Thỏa thuận,30 m2
265,"H71/17 K12 Đường Trường Sơn, Hải Châu, Đà Nẵng",1 triệu/tháng,18 m2
266,"59 Đường Lê Thị Tính, Thanh Khê, Đà Nẵng",2.5 triệu/tháng,25 m2
267,"242 Đường Nguyễn Đình Tựu, Thanh Khê, Đà Nẵng",1.7 triệu/tháng,17 m2
268,"123 Đường Nguyễn Phong Sắc, Cẩm Lệ, Đà Nẵng",3 triệu/tháng,50 m2
269,"Đường Lương Văn Can, Phường Khuê Trung, Cẩm Lệ, Đà Nẵng",Thỏa thuận,28 m2
270,"16 Đường Trịnh Đình Thảo, Phường Khuê Trung, Cẩm Lệ, Đà Nẵng",Thỏa thuận,18 m2
271,"Ngũ Hành Sơn, Đà Nẵng",Thỏa thuận,15 m2
272,"11 Đường Phan Tứ, Ngũ Hành Sơn, Đà Nẵng",Thỏa thuận,25 m2
273,"145 Đường Tố Hữu, Phường Hòa Cường Nam, Hải Châu, Đà Nẵng",Thỏa thuận,25 m2
274,"06 Đường Trần Đức Thảo, Hải Châu, Đà Nẵng",Thỏa thuận,28 m2
275,"K45B H32/7 Đường Dũng Sĩ Thanh Khê, Thanh Khê, Đà Nẵng",1.5 triệu/tháng,18 m2
276,"34 Đường Phạm Văn Bạch, Hải Châu, Đà Nẵng",1.7 triệu/tháng,20 m2
277,"22 Đường Nguyễn Thị Thập, Thanh Khê, Đà Nẵng",1.4 triệu/tháng,20 m2
278,"66 Đường Mỹ An 23, Ngũ Hành Sơn, Đà Nẵng",1.9 triệu/tháng,16 m2
279,"24 Đường Dương Bá Trạc, Hải Châu, Đà Nẵng",1.3 triệu/tháng,20 m2
280,"634/53/4 Đường Trưng Nữ Vương, Hải Châu, Đà Nẵng",2 triệu/tháng,30 m2
281,"52 Đường Hoàng Diệu, Hải Châu, Đà Nẵng",2.3 triệu/tháng,25 m2
282,"226/4 Đường Thanh Thủy, Hải Châu, Đà Nẵng",1.5 triệu/tháng,20 m2
283,"182 Đường Hoài Thanh, Ngũ Hành Sơn, Đà Nẵng",1.5 triệu/tháng,20 m2
284,"383/7 Đường Nguyễn Lương Bằng, Liên Chiểu, Đà Nẵng",1.2 triệu/tháng,18 m2
285,"69 Đường Duy Tân, Hải Châu, Đà Nẵng",Thỏa thuận,30 m2
286,"Đường Hòa An 24, Cẩm Lệ, Đà Nẵng",2.8 triệu/tháng,25 m2
287,"299 Đường Trần Hưng Đạo, Sơn Trà, Đà Nẵng",2 triệu/tháng,20 m2
288,"37/6 Mẹ Suốt Đường Phạm Như Xương, Liên Chiểu, Đà Nẵng",Thỏa thuận,18 m2
289,"Phố Đỗ Quang, Phường Vĩnh Trung, Thanh Khê, Đà Nẵng",2.5 triệu/tháng,25 m2
290,"Đường Khuê Mỹ Đông 5, Ngũ Hành Sơn, Đà Nẵng",2.2 triệu/tháng,22 m2
291,"K18/37 Đường Nguyễn Văn Thoại, Ngũ Hành Sơn, Đà Nẵng",Thỏa thuận,25 m2
292,"K21/39 Đường Chế Lan Viên, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",2 triệu/tháng,20 m2
293,"96 Đường Hoàng Đức Lương, Sơn Trà, Đà Nẵng",2 triệu/tháng,20 m2
294,"Đường An Thượng 38, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Thỏa thuận,25 m2
295,"245 Đường Âu Cơ, Liên Chiểu, Đà Nẵng",1.5 triệu/tháng,20 m2
296,"25 Đường Thành Vinh 12, Liên Chiểu, Đà Nẵng",1.1 triệu/tháng,18 m2
297,"kiệt 211/55 Đường Nguyễn Văn Thoại, Sơn Trà, Đà Nẵng",1 triệu/tháng,20 m2
298,"121/17 Đường Hoàng Văn Thụ, Hải Châu, Đà Nẵng",Thỏa thuận,35 m2
299,"Đường Hoàng Xuân Nhị, Hải Châu, Đà Nẵng",1.6 triệu/tháng,25 m2
300,"Số 15 Đường Trần Đình Nam, Cẩm Lệ, Đà Nẵng",Thỏa thuận,40 m2
301,"19 Đường Phạm Hồng Thái, Hải Châu, Đà Nẵng",3 triệu/tháng,30 m2
302,"Số 26 Đường Hoà Nam 2, Phường Hòa An, Cẩm Lệ, Đà Nẵng",1.5 triệu/tháng,20 m2
303,"Đường Ngô Tất Tố, Hải Châu, Đà Nẵng",2.3 triệu/tháng,23 m2
304,"64 Đường Tạ Hiện, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",1.8 triệu/tháng,15 m2
305,"Ngũ Hành Sơn, Đà Nẵng",1.6 triệu/tháng,20 m2
306,"Đường Mai Đăng Chơn, Ngũ Hành Sơn, Đà Nẵng",1.3 triệu/tháng,20 m2
307,"Đường Nguyễn Hữu Hào Đường Đoàn Khuê, Ngũ Hành Sơn, Đà Nẵng",1.5 triệu/tháng,19 m2
308,"43 Đường Doãn Uẩn, Ngũ Hành Sơn, Đà Nẵng",1.5 triệu/tháng,15 m2
309,"Đường Phan Bội Châu, Hải Châu, Đà Nẵng",Thỏa thuận,35 m2
310,"56 Đường Mai Lão Bạng, Hải Châu, Đà Nẵng",Thỏa thuận,28 m2
311,"Ngũ Hành Sơn, Đà Nẵng",2.5 triệu/tháng,20 m2
312,"224 Đường Ngô Quyền, Sơn Trà, Đà Nẵng",1 triệu/tháng,18 m2
313,"Đường Quang Trung, Hải Châu, Đà Nẵng",Thỏa thuận,20 m2
314,"78 Đường Hồ Sỹ Tân, Phường Nại Hiên Đông, Sơn Trà, Đà Nẵng",Thỏa thuận,27 m2
315,"81 Đường Kiều Phụng, Hòa Vang, Đà Nẵng",6 triệu/tháng,17 m2
316,"k151 Đường Âu Cơ, Phường Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",700.000 đồng/tháng,19 m2
317,"713 Đường Nguyễn Tất Thành, Thanh Khê, Đà Nẵng",2 triệu/tháng,20 m2
318,"110 Đường Nguyễn Thị Cận, Cẩm Lệ, Đà Nẵng",1.8 triệu/tháng,20 m2
319,"50 Đường Hàm Nghi, Thanh Khê, Đà Nẵng",2 triệu/tháng,20 m2
320,"46 Phố Thạch Lam, Sơn Trà, Đà Nẵng",2 triệu/tháng,20 m2
321,"K29/.... Đường Lạc Long Quân, Liên Chiểu, Đà Nẵng",1.2 triệu/tháng,17 m2
322,"Đường Nguyễn Nhược Pháp, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",1.8 triệu/tháng,20 m2
323,"K360/2 b Đường Nguyễn Tri Phương, Thanh Khê, Đà Nẵng",2 triệu/tháng,20 m2
324,"Đường Phước Lý 19, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",Thỏa thuận,26 m2
325,"266 Đường Dương Đình Nghệ, Sơn Trà, Đà Nẵng",3 triệu/tháng,27 m2
326,"82 Đường Ninh Tốn, Liên Chiểu, Đà Nẵng",Thỏa thuận,27 m2
327,"Số 5 Đường Bầu Trảng 2, Thanh Khê, Đà Nẵng",2 triệu/tháng,15 m2
328,"445 Phố Tôn Đức Thắng, Liên Chiểu, Đà Nẵng",2 triệu/tháng,20 m2
329,"196 Đường Nguyễn Chí Thanh, Hải Châu, Đà Nẵng",2.6 triệu/tháng,20 m2
330,"K91 Đường Nguyễn Phan Vinh, Phường Thọ Quang, Sơn Trà, Đà Nẵng",Thỏa thuận,20 m2
331,"Hải Châu, Đà Nẵng",Thỏa thuận,23 m2
332,"Đường Trung Nghĩa 9, Liên Chiểu, Đà Nẵng",Thỏa thuận,27 m2
333,"108 Đường Cao Bá Quát, Sơn Trà, Đà Nẵng",2 triệu/tháng,20 m2
334,"485 Đường Nguyễn Tất Thành, Thanh Khê, Đà Nẵng",2 triệu/tháng,20 m2
335,"tại SỐ 164 Đường Trần Cao Vân, Hải Châu, Đà Nẵng",Thỏa thuận,20 m2
336,"86 Đường Trương Vân Lĩnh, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",1 triệu/tháng,20 m2
337,"K18-H51/12 Đường Ông Ích Khiêm, Hải Châu, Đà Nẵng",1.2 triệu/tháng,16 m2
338,"K420/47 Đường Lê Văn Hiến, Ngũ Hành Sơn, Đà Nẵng",1.5 triệu/tháng,40 m2
339,"73 Đường Phú Lộc 10, Thanh Khê, Đà Nẵng",Thỏa thuận,25 m2
340,"Đường Tiên Sơn 5, Hải Châu, Đà Nẵng",2.1 triệu/tháng,21 m2
341,"Phường Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Thỏa thuận,29 m2
342,"Nhà số 29 Đường Trung Nghĩa 9, Liên Chiểu, Đà Nẵng",2 triệu/tháng,25 m2
343,"Đường Hòa Liên 4, Hòa Vang, Đà Nẵng",1.5 triệu/tháng,20 m2
344,"133 Đường Nguyễn Tất Thành, Hải Châu, Đà Nẵng",3 triệu/tháng,26 m2
345,"32/6 Đường số 3/2, Phường Thuận Phước, Hải Châu, Đà Nẵng",1.6 triệu/tháng,16 m2
346,"32/2 Đường số 3/2, Phường Thuận Phước, Hải Châu, Đà Nẵng",3.2 triệu/tháng,28 m2
347,"Phường Hòa Thọ Tây, Cẩm Lệ, Đà Nẵng",1 triệu/tháng,18 m2
348,"k379/66 Đường Trần Cao Vân, Thanh Khê, Đà Nẵng",2.2 triệu/tháng,22 m2
349,"Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Thỏa thuận,30 m2
350,"Đường An Nhơn 3, Sơn Trà, Đà Nẵng",3 triệu/tháng,28 m2
351,"Phố Đinh Liệt, Cẩm Lệ, Đà Nẵng",1.5 triệu/tháng,25 m2
352,"Đường Nguyễn Tất Thành, Hải Châu, Đà Nẵng",2 triệu/tháng,22 m2
353,"Đường Trần Nam Trung, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",1.6 triệu/tháng,20 m2
354,"k99/4H Đường Hà Huy Tập, Thanh Khê, Đà Nẵng",3.3 triệu/tháng,25 m2
355,"23 Đường Tiên Sơn 10, Hải Châu, Đà Nẵng",1.6 triệu/tháng,10 m2
356,"Đường Hà Huy Giáp, Hải Châu, Đà Nẵng",1.6 triệu/tháng,20 m2
357,"184-186 Đường Phạm Viết Chánh, Cẩm Lệ, Đà Nẵng",1.7 triệu/tháng,17 m2
358,"k89/21 Phố Lê Văn Hưu, Ngũ Hành Sơn, Đà Nẵng",1.5 triệu/tháng,22 m2
359,"56 Đường Ngô Thị Liễu, Hải Châu, Đà Nẵng",1.5 triệu/tháng,15 m2
360,"24 Đường Bình Minh 3, Hải Châu, Đà Nẵng",1.3 triệu/tháng,30 m2
361,"47/5 Đường Mai Am, Hải Châu, Đà Nẵng",2 triệu/tháng,25 m2
362,"398 Đường Lê Thạch, Cẩm Lệ, Đà Nẵng",2.2 triệu/tháng,22 m2
363,"Ngũ Hành Sơn, Đà Nẵng",3.5 triệu/tháng,26 m2
364,"Liên Chiểu, Đà Nẵng",1.3 triệu/tháng,18 m2
365,"78 Đường Hồ Sỹ Tân, Phường Nại Hiên Đông, Sơn Trà, Đà Nẵng",3 triệu/tháng,25 m2
366,"Đường Mai Lão Bạng, Hải Châu, Đà Nẵng",Thỏa thuận,22 m2
367,"Đường Huỳnh Bá Chánh, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",1.7 triệu/tháng,25 m2
368,"75 Đường Tú Quỳ, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",1.8 triệu/tháng,25 m2
369,"Đường Ngô Thì Nhậm, Liên Chiểu, Đà Nẵng",Thỏa thuận,25 m2
370,"Đường Nguyễn Thúy, Liên Chiểu, Đà Nẵng",1.4 triệu/tháng,25 m2
371,"Đường Bình Minh, Hải Châu, Đà Nẵng",1.3 triệu/tháng,25 m2
372,"Đường Vương Thừa Vũ, Sơn Trà, Đà Nẵng",Thỏa thuận,35 m2
373,"31/3 Đường Bắc Đẩu, Hải Châu, Đà Nẵng",2 triệu/tháng,25 m2
374,"Đường Dương Khuê, Ngũ Hành Sơn, Đà Nẵng",2.3 triệu/tháng,25 m2
375,"Đường Trần Cao Vân, Thanh Khê, Đà Nẵng",Thỏa thuận,35 m2
376,"k482 Đường Hoàng Diệu, Hải Châu, Đà Nẵng",1.7 triệu/tháng,28 m2
377,"640/8 Đường Trưng Nữ Vương, Hải Châu, Đà Nẵng",3 triệu/tháng,35 m2
