,Location,Price,Area
491,"P. Thi Sách, P. Hòa Thuận Tây, Q. Hải Châu, Tp. Đà Nẵng","1,7 Triệu/Tháng",18 m²
492,"Đ. Tô Hiệu, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","1,7 Triệu/Tháng",35 m²
493,"Đ. Đặng Như Mai, P. Hòa An, Q. Cẩm Lệ, Tp. Đà Nẵng","1,9 Triệu/Tháng",25 m²
494,"Đ. Nam Kỳ Khởi Nghĩa, P. Hoà Hải, Q. Ngũ Hành Sơn, Tp. Đà Nẵng",900 Nghìn/Tháng,12 m²
495,"Đ. Đặng Nhữ Lâm, P. Thọ Quang, Q. Sơn Trà, Tp. Đà Nẵng","2,1 Triệu/Tháng",25 m²
496,"Đ. Nguyễn Tri Phương, P. Hòa Thuận Tây, Q. Hải Châu, Tp. Đà Nẵng",2 Triệu/Tháng,15 m²
497,"Đ. Bàu Gia Thượng 3, P. Hòa Thọ Đông, Q. Cẩm Lệ, Tp. Đà Nẵng","3,3 Triệu/Tháng",37 m²
498,"P. Bà Huyện Thanh Quan, P. Mỹ An, Q. Ngũ Hành Sơn, Tp. Đà Nẵng",28 Triệu/Tháng,225 m²
499,"Đ. Lê Hồng Phong, P. Phước Ninh, Q. Hải Châu, Tp. Đà Nẵng","1,1 Triệu/Tháng",40 m²
500,"Đ. Hải Phòng, P. Tân Chính, Q. Thanh Khê, Tp. Đà Nẵng","1,8 Triệu/Tháng",16 m²
501,"Đ. Hà Tông Quyền, P. Khuê Trung, Q. Cẩm Lệ, Tp. Đà Nẵng","1,5 Triệu/Tháng",15 m²
502,"Đ. Bàu Hạc 5, P. Vĩnh Trung, Q. Thanh Khê, Tp. Đà Nẵng","1,3 Triệu/Tháng",14 m²
503,"Đ. Cách Mạng Tháng Tám, P. Hòa Thọ Đông, Q. Cẩm Lệ, Tp. Đà Nẵng",2 Triệu/Tháng,23 m²
504,"Đ. Nguyễn Công Trứ, P. An Hải Bắc, Q. Sơn Trà, Tp. Đà Nẵng",2 Triệu/Tháng,20 m²
505,"Đ. Tôn Đản, P. Hòa An, Q. Cẩm Lệ, Tp. Đà Nẵng",900 Nghìn/Tháng,15 m²
506,"Đ. Hải Phòng, P. Tân Chính, Q. Thanh Khê, Tp. Đà Nẵng","1,8 Triệu/Tháng",16 m²
507,"Đ. Bùi Dương Lịch, P. Nại Hiên Đông, Q. Sơn Trà, Tp. Đà Nẵng","2,3 Triệu/Tháng",25 m²
508,"Đ. Thanh Thủy, P. Thanh Bình, Q. Hải Châu, Tp. Đà Nẵng",2 Triệu/Tháng,20 m²
509,"P. Hòa Cường Bắc, Q. Hải Châu, Tp. Đà Nẵng",3 Triệu/Tháng,28 m²
510,"Đ. Trần Văn Dư, P. Mỹ An, Q. Ngũ Hành Sơn, Tp. Đà Nẵng","1,9 Triệu/Tháng",3 m²
511,"Đ. Đô Đốc Bảo, P. Hòa Xuân, Q. Cẩm Lệ, Tp. Đà Nẵng","1,5 Triệu/Tháng",25 m²
512,"P. An Hải Tây, Q. Sơn Trà, Tp. Đà Nẵng","2,5 Triệu/Tháng",25 m²
513,"P. Khuê Trung, Q. Cẩm Lệ, Tp. Đà Nẵng",3 Triệu/Tháng,40 m²
514,"Đ. Lê Cao Lãng, P. Hòa Thọ Đông, Q. Cẩm Lệ, Tp. Đà Nẵng",1.000 Nghìn/Tháng,34 m²
515,"Đ. Triệu Việt Vương, P. An Hải Tây, Q. Sơn Trà, Tp. Đà Nẵng","2,9 Triệu/Tháng",35 m²
516,"Đ. Ông Ích Khiêm, P. Hòa Thuận Đông, Q. Hải Châu, Tp. Đà Nẵng","1,2 Triệu/Tháng",15 m²
517,"P. Hòa Cường Nam, Q. Hải Châu, Tp. Đà Nẵng","2,5 Triệu/Tháng",25 m²
518,"Đ. Trần Cao Vân, P. Xuân Hà, Q. Thanh Khê, Tp. Đà Nẵng",15 Triệu/Tháng,240 m²
519,"Đ. Nguyễn Chích, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","1,7 Triệu/Tháng",25 m²
520,"Đ. Núi Thành, P. Hòa Thuận Đông, Q. Hải Châu, Tp. Đà Nẵng","1,6 Triệu/Tháng",17 m²
521,"Đ. Nguyễn Xuân Khoát, P. An Hải Bắc, Q. Sơn Trà, Tp. Đà Nẵng",6 Triệu/Tháng,45 m²
522,"Đ. Lê Văn Hiến, P. Khuê Mỹ, Q. Ngũ Hành Sơn, Tp. Đà Nẵng",4 Triệu/Tháng,80 m²
523,"Đ. Ngô Huy Diễn, P. Hòa Xuân, Q. Cẩm Lệ, Tp. Đà Nẵng","2,5 Triệu/Tháng",20 m²
524,"Đ. Bình Thái 2, P. Hòa Thọ Đông, Q. Cẩm Lệ, Tp. Đà Nẵng","1,3 Triệu/Tháng",10 m²
525,"Đ. Bàu Năng 15, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng",1.000 Nghìn/Tháng,16 m²
526,"Đ. Bàu Mạc 9, P. Hòa Khánh Nam, Q. Liên Chiểu, Tp. Đà Nẵng","1,2 Triệu/Tháng",35 m²
527,"Đ. Tiểu La, P. Hòa Cường Bắc, Q. Hải Châu, Tp. Đà Nẵng","1,5 Triệu/Tháng",15 m²
528,"Đ. Tiểu La, P. Hòa Cường Bắc, Q. Hải Châu, Tp. Đà Nẵng","1,5 Triệu/Tháng",15 m²
529,"Đ. Mai Dị, P. Hòa Cường Bắc, Q. Hải Châu, Tp. Đà Nẵng","1,6 Triệu/Tháng",18 m²
530,"Đ. Núi Thành, P. Hòa Cường Bắc, Q. Hải Châu, Tp. Đà Nẵng","2,5 Triệu/Tháng",40 m²
531,"Đ. Nguyễn Chí Thanh, P. Hải Châu  I, Q. Hải Châu, Tp. Đà Nẵng","4,5 Triệu/Tháng",40 m²
532,"Đ. Nguyễn Phước Nguyên, P. An Khê, Q. Thanh Khê, Tp. Đà Nẵng","3,5 Triệu/Tháng",70 m²
533,"Đ. Hồ Hán Thương, P. Nại Hiên Đông, Q. Sơn Trà, Tp. Đà Nẵng",17 Triệu/Tháng,100 m²
534,"Đ. Phong Bắc 1, P. Hòa Thọ Đông, Q. Cẩm Lệ, Tp. Đà Nẵng",40 Triệu/Tháng,220 m²
535,"Đ. Dương Sơn, X. Hòa Châu, H. Hòa Vang, Tp. Đà Nẵng",800 Nghìn/Tháng,20 m²
536,"Đ. Ngô Sĩ Liên, P. Hòa Khánh Bắc, Q. Liên Chiểu, Tp. Đà Nẵng",1 Triệu/Tháng,15 m²
537,"Đ. Lê Trực, P. Hòa Xuân, Q. Cẩm Lệ, Tp. Đà Nẵng",2 Triệu/Tháng,30 m²
538,"Đ. Điện Biên Phủ, P. Thạc Gián, Q. Thanh Khê, Tp. Đà Nẵng","3,5 Triệu/Tháng",20 m²
539,"Đ. Đinh Tiên Hoàng, P. Thanh Bình, Q. Hải Châu, Tp. Đà Nẵng","2,5 Triệu/Tháng",30 m²
540,"Đ. Ông Ích Khiêm, P. Hải Châu  I, Q. Hải Châu, Tp. Đà Nẵng","2,5 Triệu/Tháng",30 m²
541,"Đ. Nguyễn Huy Tưởng, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","1,7 Triệu/Tháng",29 m²
542,"Đ. Trần Huấn, P. Khuê Trung, Q. Cẩm Lệ, Tp. Đà Nẵng",2 Triệu/Tháng,18 m²
543,"Đ. Trần Văn Thành, P. Khuê Mỹ, Q. Ngũ Hành Sơn, Tp. Đà Nẵng",2 Triệu/Tháng,22 m²
544,"Đ. Lâm Hoành, P. Phước Mỹ, Q. Sơn Trà, Tp. Đà Nẵng","2,5 Triệu/Tháng",20 m²
545,"P. Đặng Thái Thân, P. Hoà Hải, Q. Ngũ Hành Sơn, Tp. Đà Nẵng","1,6 Triệu/Tháng",14 m²
546,"Đ. Trương Hán Siêu, P. An Hải Bắc, Q. Sơn Trà, Tp. Đà Nẵng",3 Triệu/Tháng,30 m²
547,"Đ. Phan Xích Long, P. An Khê, Q. Thanh Khê, Tp. Đà Nẵng","1,9 Triệu/Tháng",25 m²
548,"Đ. Đinh Công Trứ, P. Thọ Quang, Q. Sơn Trà, Tp. Đà Nẵng",2 Triệu/Tháng,20 m²
549,"Đ. Lê Tấn Trung, P. Thọ Quang, Q. Sơn Trà, Tp. Đà Nẵng",4 Triệu/Tháng,20 m²
550,"Đ. Bình Hòa 3, P. Khuê Trung, Q. Cẩm Lệ, Tp. Đà Nẵng","2,8 Triệu/Tháng",28 m²
551,"Đ. 2/9, P. Hòa Cường Nam, Q. Hải Châu, Tp. Đà Nẵng","2,4 Triệu/Tháng",35 m²
552,"Đ. Trần Cao Vân, P. Xuân Hà, Q. Thanh Khê, Tp. Đà Nẵng",800 Nghìn/Tháng,16 m²
553,"P. Hoà Quý, Q. Ngũ Hành Sơn, Tp. Đà Nẵng","1,3 Triệu/Tháng",30 m²
554,"P. Nam Cao, P. Hòa Khánh Nam, Q. Liên Chiểu, Tp. Đà Nẵng","1,9 Triệu/Tháng",24 m²
555,"Đ. Trần Cao Vân, P. Xuân Hà, Q. Thanh Khê, Tp. Đà Nẵng",2 Triệu/Tháng,30 m²
556,"P. Kỳ Đồng, P. Thanh Khê Đông, Q. Thanh Khê, Tp. Đà Nẵng","1,7 Triệu/Tháng",13 m²
557,"Đ. Trần Văn Thành, P. Khuê Mỹ, Q. Ngũ Hành Sơn, Tp. Đà Nẵng",2 Triệu/Tháng,20 m²
558,"P. Lê Văn Hưu, P. Mỹ An, Q. Ngũ Hành Sơn, Tp. Đà Nẵng","1,2 Triệu/Tháng",16 m²
559,"Đ. Mê Linh, P. Hòa Hiệp Nam, Q. Liên Chiểu, Tp. Đà Nẵng",3 Triệu/Tháng,30 m²
560,"Đ. Hồ Quý Ly, P. Thanh Khê Tây, Q. Thanh Khê, Tp. Đà Nẵng","2,2 Triệu/Tháng",20 m²
561,"Đ. Phạm Khiêm Ích, P. Khuê Mỹ, Q. Ngũ Hành Sơn, Tp. Đà Nẵng",3 Triệu/Tháng,30 m²
562,"Đ. 2/9, P. Hòa Cường Nam, Q. Hải Châu, Tp. Đà Nẵng","2,5 Triệu/Tháng",38 m²
563,"Đ. Hoàng Văn Thái, P. Hòa Khánh Nam, Q. Liên Chiểu, Tp. Đà Nẵng","1,5 Triệu/Tháng",27 m²
564,"Đ. Tùng Thiện Vương, P. Khuê Mỹ, Q. Ngũ Hành Sơn, Tp. Đà Nẵng","3,2 Triệu/Tháng",30 m²
565,"Đ. Nại Hiên Đông, P. An Hải Bắc, Q. Sơn Trà, Tp. Đà Nẵng","4,5 Triệu/Tháng",65 m²
566,"Đ. Thành Vinh, P. Thọ Quang, Q. Sơn Trà, Tp. Đà Nẵng","2,2 Triệu/Tháng",35 m²
567,"Đ. Âu Cơ, P. Hòa Khánh Bắc, Q. Liên Chiểu, Tp. Đà Nẵng",1.000 Nghìn/Tháng,19.5 m²
568,"Đ. Cách Mạng Tháng Tám, P. Hòa Thọ Đông, Q. Cẩm Lệ, Tp. Đà Nẵng",2 Triệu/Tháng,35 m²
569,"Đ. Tiểu La, P. Hải Châu II, Q. Hải Châu, Tp. Đà Nẵng",3 Triệu/Tháng,30 m²
570,"P. Trần Đại Nghĩa, P. Hoà Hải, Q. Ngũ Hành Sơn, Tp. Đà Nẵng",3 Triệu/Tháng,25 m²
571,"P. Hòa Cường Bắc, Q. Hải Châu, Tp. Đà Nẵng","3,8 Triệu/Tháng",30 m²
572,"P. Hòa Khánh Bắc, Q. Liên Chiểu, Tp. Đà Nẵng","1,4 Triệu/Tháng",25 m²
573,"Đ. Bình Thái 2, P. Hòa Thọ Đông, Q. Cẩm Lệ, Tp. Đà Nẵng","1,3 Triệu/Tháng",10 m²
574,"Đ. Trần Quý Cáp, P. Thuận Phước, Q. Hải Châu, Tp. Đà Nẵng",150 Nghìn/Tháng,15 m²
575,"Đ. Nguyễn Duy Trinh, P. Hoà Hải, Q. Ngũ Hành Sơn, Tp. Đà Nẵng",16 Triệu/Tháng,102 m²
576,"Đ. Bùi Chát, P. Hòa Khánh Bắc, Q. Liên Chiểu, Tp. Đà Nẵng","1,4 Triệu/Tháng",23 m²
577,"Đ. Huỳnh Lý, P. Thuận Phước, Q. Hải Châu, Tp. Đà Nẵng","2,5 Triệu/Tháng",20 m²
578,"Đ. Thanh Long, P. Thanh Bình, Q. Hải Châu, Tp. Đà Nẵng",2 Triệu/Tháng,20 m²
579,"Đ. Đoàn Văn Cừ, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng",2 Triệu/Tháng,27 m²
580,"Đ. Nguyễn Tất Thành, P. Thanh Khê Đông, Q. Thanh Khê, Tp. Đà Nẵng",2 Triệu/Tháng,30 m²
581,"Đ. Lý Tự Trọng, P. Thạch Thang, Q. Hải Châu, Tp. Đà Nẵng","1,5 Triệu/Tháng",20 m²
582,"Đ. An Thượng 29, P. Mỹ An, Q. Ngũ Hành Sơn, Tp. Đà Nẵng",4 Triệu/Tháng,40 m²
583,"Đ. Lê Duẩn, P. Tân Chính, Q. Thanh Khê, Tp. Đà Nẵng",3 Triệu/Tháng,20 m²
584,"Đ. Nguyễn Văn Thoại, P. Phước Mỹ, Q. Sơn Trà, Tp. Đà Nẵng","1,7 Triệu/Tháng",19 m²
585,"Đ. Cù Chính Lan, P. Hòa Khê, Q. Thanh Khê, Tp. Đà Nẵng","2,7 Triệu/Tháng",30 m²
586,"Đ. Trưng Nữ Vương, P. Hòa Thuận Tây, Q. Hải Châu, Tp. Đà Nẵng",2 Triệu/Tháng,12 m²
587,"P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","1,9 Triệu/Tháng",22 m²
588,"P. Thi Sách, P. Hòa Thuận Tây, Q. Hải Châu, Tp. Đà Nẵng",2 Triệu/Tháng,20 m²
589,"Đ. Nguyễn Phước Nguyên, P. Tam Thuận, Q. Thanh Khê, Tp. Đà Nẵng","3,5 Triệu/Tháng",70 m²
590,"P. Hòa Cường Nam, Q. Hải Châu, Tp. Đà Nẵng","2,6 Triệu/Tháng",20 m²
591,"P. Nam Cao, P. Hòa Khánh Nam, Q. Liên Chiểu, Tp. Đà Nẵng",2 Triệu/Tháng,25 m²
592,"P. Nam Cao, P. Hòa Khánh Nam, Q. Liên Chiểu, Tp. Đà Nẵng",2 Triệu/Tháng,25 m²
593,"Đ. Nam Trân, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","1,9 Triệu/Tháng",35 m²
594,"Đ. Ngũ Hành Sơn, P. Mỹ An, Q. Ngũ Hành Sơn, Tp. Đà Nẵng","1,6 Triệu/Tháng",12 m²
595,"Đ. Âu Cơ, P. Hòa Khánh Bắc, Q. Liên Chiểu, Tp. Đà Nẵng",650 Nghìn/Tháng,10 m²
596,"Đ. Thanh Vinh, P. Hòa Khánh Bắc, Q. Liên Chiểu, Tp. Đà Nẵng","1,3 Triệu/Tháng",30 m²
597,"Đ. Nguyễn Hoàng, P. Nam Dương, Q. Hải Châu, Tp. Đà Nẵng","3,5 Triệu/Tháng",45 m²
598,"Đ. Ông Ích Khiêm, P. Thanh Bình, Q. Hải Châu, Tp. Đà Nẵng","2,5 Triệu/Tháng",30 m²
599,"Đ. Ông Ích Khiêm, P. Thanh Bình, Q. Hải Châu, Tp. Đà Nẵng","3,65 Triệu/Tháng",20 m²
600,"Đ. Mẹ Hiền, P. Thanh Khê Tây, Q. Thanh Khê, Tp. Đà Nẵng","3,5 Triệu/Tháng",60 m²
601,"Đ. Hà Văn Tính, P. Hòa Hiệp Bắc, Q. Liên Chiểu, Tp. Đà Nẵng","2,8 Triệu/Tháng",30 m²
602,"Đ. Nguyễn Đỗ Cung, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","1,7 Triệu/Tháng",25 m²
603,"Đ. Dương Khuê, P. Mỹ An, Q. Ngũ Hành Sơn, Tp. Đà Nẵng",3 Triệu/Tháng,25 m²
604,"Đ. Ông Ích Đường, P. Khuê Trung, Q. Cẩm Lệ, Tp. Đà Nẵng","2,5 Triệu/Tháng",15 m²
605,"P. Mỹ An, Q. Ngũ Hành Sơn, Tp. Đà Nẵng",2 Triệu/Tháng,45 m²
606,"Đ. Đoàn Phú Tứ, P. Hòa Khánh Bắc, Q. Liên Chiểu, Tp. Đà Nẵng",700 Nghìn/Tháng,20 m²
607,"Đ. Tô Hiệu, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","2,5 Triệu/Tháng",25 m²
608,"P. Tôn Đức Thắng, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","1,5 Triệu/Tháng",25 m²
609,"Đ. Nguyễn Như Hạnh, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","2,4 Triệu/Tháng",18 m²
610,"Đ. An Hải Đông 1, P. An Hải Bắc, Q. Sơn Trà, Tp. Đà Nẵng",4 Triệu/Tháng,50 m²
611,"Đ. Nguyễn Trác, P. Hòa Thuận Tây, Q. Hải Châu, Tp. Đà Nẵng","1,5 Triệu/Tháng",20 m²
612,"Đ. Trần Cao Vân, P. Tam Thuận, Q. Thanh Khê, Tp. Đà Nẵng","1,5 Triệu/Tháng",12 m²
613,"Đ. 2/9, P. Hòa Cường Nam, Q. Hải Châu, Tp. Đà Nẵng","2,5 Triệu/Tháng",20 m²
614,"Đ. Chế Lan Viên, P. Mỹ An, Q. Ngũ Hành Sơn, Tp. Đà Nẵng",3 Triệu/Tháng,25 m²
615,"Đ. Ông Ích Khiêm, P. Tam Thuận, Q. Thanh Khê, Tp. Đà Nẵng","2,5 Triệu/Tháng",22 m²
616,"Đ. Hồ Quý Ly, P. Thanh Khê Tây, Q. Thanh Khê, Tp. Đà Nẵng","2,2 Triệu/Tháng",20 m²
617,"Đ. Tô Hiệu, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","1,9 Triệu/Tháng",35 m²
618,"P. Phó Đức Chính, P. Mân Thái, Q. Sơn Trà, Tp. Đà Nẵng","1,3 Triệu/Tháng",21 m²
619,"Đ. Ngô Sĩ Liên, P. Hòa Khánh Bắc, Q. Liên Chiểu, Tp. Đà Nẵng",400 Nghìn/Tháng,15 m²
620,"Đ. Trung Lương 7, P. Hòa Xuân, Q. Cẩm Lệ, Tp. Đà Nẵng","5,6 Tỷ/Tháng",1442 m²
621,"Đ. Hoàng Đức Lương, P. An Hải Bắc, Q. Sơn Trà, Tp. Đà Nẵng","3,3 Triệu/Tháng",35 m²
622,"Đ. Nguyễn Đức Trung, P. Thanh Khê Đông, Q. Thanh Khê, Tp. Đà Nẵng","1,5 Triệu/Tháng",15 m²
623,"Đ. Lý Tự Trọng, P. Thạch Thang, Q. Hải Châu, Tp. Đà Nẵng","2,6 Triệu/Tháng",20 m²
624,"Đ. Phước Mỹ 3, P. Phước Mỹ, Q. Sơn Trà, Tp. Đà Nẵng","2,7 Triệu/Tháng",20 m²
625,"Đ. Hoàng Minh Thảo, P. Hòa Khánh Nam, Q. Liên Chiểu, Tp. Đà Nẵng",2 Triệu/Tháng,40 m²
626,"Đ. Nam Trân, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","1,9 Triệu/Tháng",35 m²
627,"Đ. Đồng Kè, P. Hòa Khánh Bắc, Q. Liên Chiểu, Tp. Đà Nẵng",700 Nghìn/Tháng,16 m²
628,"Đ. Yết Kiêu, P. Thọ Quang, Q. Sơn Trà, Tp. Đà Nẵng","1,1 Triệu/Tháng",30 m²
629,"Đ. Nguyễn Hoàng, P. Vĩnh Trung, Q. Thanh Khê, Tp. Đà Nẵng",2 Triệu/Tháng,24 m²
630,"Đ. Âu Cơ, P. Hòa Khánh Bắc, Q. Liên Chiểu, Tp. Đà Nẵng","1,2 Triệu/Tháng",18 m²
631,"Đ. Phạm Viết Chánh, P. Hòa Thọ Đông, Q. Cẩm Lệ, Tp. Đà Nẵng","3,5 Triệu/Tháng",40 m²
632,"Đ. Võ Nguyên Giáp, P. Hoà Hải, Q. Ngũ Hành Sơn, Tp. Đà Nẵng","2,2 Triệu/Tháng",30 m²
633,"Đ. Tiểu La, P. Hòa Cường Bắc, Q. Hải Châu, Tp. Đà Nẵng","1,3 Triệu/Tháng",20 m²
634,"Đ. Nguyễn Tri Phương, P. Vĩnh Trung, Q. Thanh Khê, Tp. Đà Nẵng","1,5 Triệu/Tháng",60 m²
635,"Đ. Mỹ An, P. Mỹ An, Q. Ngũ Hành Sơn, Tp. Đà Nẵng","2,5 Triệu/Tháng",20 m²
636,"Đ. Hà Huy Tập, P. An Khê, Q. Thanh Khê, Tp. Đà Nẵng","1,7 Triệu/Tháng",30 m²
637,"P. Hòa Khánh Nam, Q. Liên Chiểu, Tp. Đà Nẵng","2,5 Triệu/Tháng",40 m²
638,"Đ. Hà Huy Tập, P. Hòa Khê, Q. Thanh Khê, Tp. Đà Nẵng","3,3 Triệu/Tháng",50 m²
639,"P. Hòa An, Q. Cẩm Lệ, Tp. Đà Nẵng","2,5 Triệu/Tháng",20 m²
640,"Đ. Lạc Long Quân, P. Hòa Khánh Bắc, Q. Liên Chiểu, Tp. Đà Nẵng","1,5 Triệu/Tháng",25 m²
641,"Đ. Lê Văn Hiến, P. Khuê Mỹ, Q. Ngũ Hành Sơn, Tp. Đà Nẵng","1,8 Triệu/Tháng",20 m²
642,"Đ. Hoàng Văn Thái, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","2,5 Triệu/Tháng",30 m²
643,"Đ. Bùi Quốc Hưng, P. Thọ Quang, Q. Sơn Trà, Tp. Đà Nẵng","2,7 Triệu/Tháng",25 m²
644,"Đ. Điện Biên Phủ, P. Chính Gián, Q. Thanh Khê, Tp. Đà Nẵng","1,8 Triệu/Tháng",15 m²
645,"Đ. Lương Trúc Đàm, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","1,2 Triệu/Tháng",25 m²
646,"P. Nguyễn Khắc Nhu, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng",1 Triệu/Tháng,25 m²
647,"Đ. Hà Huy Giáp, P. Hòa Cường Nam, Q. Hải Châu, Tp. Đà Nẵng",3 Triệu/Tháng,20 m²
648,"Đ. Phạm Nhữ Tăng, P. Hòa Khê, Q. Thanh Khê, Tp. Đà Nẵng","1,7 Triệu/Tháng",23 m²
649,"P. Hòa Xuân, Q. Cẩm Lệ, Tp. Đà Nẵng","1,6 Triệu/Tháng",14 m²
650,"Đ. Bùi Vịnh, P. Hòa Thọ Đông, Q. Cẩm Lệ, Tp. Đà Nẵng","3,5 Triệu/Tháng",25 m²
651,"Đ. Hòa Mỹ 5, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","1,5 Triệu/Tháng",30 m²
652,"Đ. Bàu Mạc 20, P. Hòa Khánh Bắc, Q. Liên Chiểu, Tp. Đà Nẵng","1,4 Triệu/Tháng",15 m²
653,"Đ. Tố Hữu, P. Hòa Cường Nam, Q. Hải Châu, Tp. Đà Nẵng",2 Triệu/Tháng,15 m²
654,"Đ. Nam Kỳ Khởi Nghĩa, P. Hoà Hải, Q. Ngũ Hành Sơn, Tp. Đà Nẵng",4 Triệu/Tháng,30 m²
655,"Đ. Nguyễn Khoái, P. Hòa Cường Bắc, Q. Hải Châu, Tp. Đà Nẵng","3,8 Triệu/Tháng",35 m²
656,"Đ. Lương Trúc Đàm, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","1,2 Triệu/Tháng",18 m²
657,"P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng",4 Triệu/Tháng,35 m²
658,"Đ. Âu Cơ, X. Hòa Liên, H. Hòa Vang, Tp. Đà Nẵng","1,2 Triệu/Tháng",27 m²
659,"P. Đặng Thái Thân, P. Hoà Hải, Q. Ngũ Hành Sơn, Tp. Đà Nẵng","1,6 Triệu/Tháng",14 m²
660,"Đ. Trần Quý Cáp, P. Thuận Phước, Q. Hải Châu, Tp. Đà Nẵng","1,5 Triệu/Tháng",20 m²
661,"Đ. Lâm Hoành, P. Phước Mỹ, Q. Sơn Trà, Tp. Đà Nẵng","2,8 Triệu/Tháng",22 m²
662,"Đ. Phạm Như Xương, P. Hòa Khánh Nam, Q. Liên Chiểu, Tp. Đà Nẵng",700 Nghìn/Tháng,20 m²
663,"Đ. Nhơn Hòa 11, P. Hòa An, Q. Cẩm Lệ, Tp. Đà Nẵng","1,8 Triệu/Tháng",18 m²
664,"Đ. Nguyễn Phước Nguyên, P. An Khê, Q. Thanh Khê, Tp. Đà Nẵng","2,5 Triệu/Tháng",30 m²
665,"Đ. Âu Cơ, P. Hòa Khánh Bắc, Q. Liên Chiểu, Tp. Đà Nẵng","1,1 Triệu/Tháng",20 m²
666,"Đ. Nguyễn Chí Thanh, P. Hải Châu  I, Q. Hải Châu, Tp. Đà Nẵng","1,5 Triệu/Tháng",20 m²
667,"Đ. Bàu Trảng 4, P. Thanh Khê Tây, Q. Thanh Khê, Tp. Đà Nẵng","1,8 Triệu/Tháng",22 m²
668,"Đ. Nguyễn Như Hạnh, P. Thanh Khê Tây, Q. Thanh Khê, Tp. Đà Nẵng","2,5 Triệu/Tháng",20 m²
669,"Đ. Bàu Năng 3, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","2,5 Triệu/Tháng",25 m²
670,"Đ. Phan Văn Thuật, P. Hòa Khánh Bắc, Q. Liên Chiểu, Tp. Đà Nẵng","3,5 Triệu/Tháng",75 m²
671,"Đ. Lý Nhân Tông, P. Khuê Trung, Q. Cẩm Lệ, Tp. Đà Nẵng",2 Triệu/Tháng,18 m²
672,"Đ. Trần Phước Thành, P. Khuê Trung, Q. Cẩm Lệ, Tp. Đà Nẵng","2,5 Triệu/Tháng",25 m²
673,"Đ. Bàu Mạc 4, P. Hòa Khánh Bắc, Q. Liên Chiểu, Tp. Đà Nẵng","1,2 Triệu/Tháng",16 m²
674,"Đ. Hòa An, P. Hòa An, Q. Cẩm Lệ, Tp. Đà Nẵng","1,5 Triệu/Tháng",15 m²
675,"Đ. Trần Phước Thành, P. Khuê Trung, Q. Cẩm Lệ, Tp. Đà Nẵng","1,2 Triệu/Tháng",25 m²
676,"Đ. Số 3, P. Hòa Thọ Tây, Q. Cẩm Lệ, Tp. Đà Nẵng",600 Nghìn/Tháng,25 m²
677,"Đ. Hà Huy Tập, P. Thanh Khê Đông, Q. Thanh Khê, Tp. Đà Nẵng",2 Triệu/Tháng,20 m²
678,"P. Tôn Đức Thắng, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng",700 Nghìn/Tháng,15 m²
679,"Đ. Trần Huy Liệu, P. Khuê Trung, Q. Cẩm Lệ, Tp. Đà Nẵng",3 Triệu/Tháng,20 m²
680,"P. Khuê Trung, Q. Cẩm Lệ, Tp. Đà Nẵng","2,8 Triệu/Tháng",20 m²
681,"Đ. Nguyễn Như Hạnh, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","2,5 Triệu/Tháng",30 m²
682,"Đ. Thái Thị Bôi, P. Chính Gián, Q. Thanh Khê, Tp. Đà Nẵng",2 Triệu/Tháng,20 m²
683,"Đ. Phạm Viết Chánh, P. Hòa Thọ Đông, Q. Cẩm Lệ, Tp. Đà Nẵng","2,3 Triệu/Tháng",25 m²
684,"Đ. Nguyễn Như Hạnh, P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng","2,5 Triệu/Tháng",18 m²
685,"Đ. Phạm Viết Chánh, P. Hòa Thọ Đông, Q. Cẩm Lệ, Tp. Đà Nẵng","2,5 Triệu/Tháng",25 m²
686,"Đ. Phan Thanh, P. Thạc Gián, Q. Thanh Khê, Tp. Đà Nẵng","1,5 Triệu/Tháng",20 m²
